0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.745605232324491940e+00,1.499999999999999771e-02,3.691880516971547525e-04
3.491210464648983880e+00,2.999999999999999542e-02,2.646406917415410585e-03
5.236815696973476264e+00,4.499999999999999833e-02,2.442731090954236572e-02
6.109618313135722012e+00,5.249999999999999806e-02,1.094807653561320204e-01
6.546019621216845330e+00,5.624999999999999445e-02,2.490153648053715085e-01
6.764220275257406989e+00,5.812500000000000305e-02,3.812467433200628641e-01
6.982420929297968648e+00,5.999999999999999778e-02,5.811155563898671161e-01
7.200621583338530307e+00,6.187499999999999944e-02,8.369330831167498541e-01
7.418822237379091966e+00,6.375000000000000111e-02,1.074723772178224790e+00
7.637022891419653625e+00,6.562500000000001665e-02,1.206674483202393455e+00
7.855223545460215284e+00,6.750000000000000444e-02,1.237773210233977128e+00
8.073424199500776055e+00,6.937500000000000611e-02,1.270305642763323695e+00
8.291624853541337714e+00,7.124999999999999389e-02,1.390796899580066137e+00
8.509825507581899373e+00,7.312499999999999556e-02,1.558724164680030055e+00
8.728026161622461032e+00,7.499999999999999722e-02,1.655381470805942223e+00
8.946226815663022691e+00,7.687500000000001277e-02,1.679936725613528914e+00
9.164427469703584350e+00,7.875000000000000056e-02,1.744423907278520369e+00
9.382628123744146009e+00,8.062500000000000222e-02,1.871495884886434036e+00
9.600828777784707668e+00,8.250000000000000389e-02,1.975564635445510531e+00
9.819029431825269327e+00,8.437500000000000555e-02,2.016653834961786629e+00
1.003723008586583099e+01,8.625000000000002109e-02,2.069396425508860826e+00
1.025543073990639265e+01,8.812500000000002276e-02,2.181250649895231764e+00
1.047363139394695430e+01,9.000000000000003830e-02,2.272150953386409267e+00
1.069183204798751596e+01,9.187500000000001221e-02,2.311409930774040777e+00
1.091003270202807762e+01,9.375000000000002776e-02,2.378368008113684873e+00
1.112823335606863928e+01,9.562500000000002942e-02,2.479805502016809715e+00
1.134643401010920094e+01,9.750000000000003109e-02,2.549859897785189400e+00
1.156463466414976260e+01,9.937500000000004663e-02,2.596096113600625088e+00
1.178283531819032426e+01,1.012500000000000205e-01,2.673828012080746053e+00
1.200103597223088592e+01,1.031250000000000222e-01,2.764522764558781542e+00
1.221923662627144758e+01,1.050000000000000377e-01,2.818235983977452452e+00
1.243743728031200924e+01,1.068750000000000394e-01,2.874572064664767002e+00
1.265563793435257089e+01,1.087500000000000272e-01,2.964186511129877744e+00
1.287383858839313255e+01,1.106250000000000289e-01,3.031524481665636817e+00
1.309203924243369421e+01,1.125000000000000028e-01,3.082128738460267581e+00
1.331023989647425587e+01,1.143750000000000322e-01,3.159055947707508860e+00
1.352844055051481753e+01,1.162500000000000200e-01,3.235525269369397883e+00
1.374664120455537919e+01,1.181250000000000216e-01,3.290004862883060710e+00
1.396484185859594085e+01,1.200000000000000233e-01,3.353957807511428246e+00
1.418304251263650251e+01,1.218750000000000111e-01,3.434167987494073149e+00
1.440124316667706417e+01,1.237500000000000266e-01,3.493567653446325139e+00
1.461944382071762583e+01,1.256250000000000422e-01,3.550541073855205010e+00
1.483764447475818749e+01,1.275000000000000300e-01,3.629513281880951681e+00
1.505584512879874914e+01,1.293750000000000178e-01,3.692534318014910610e+00
1.527404578283931080e+01,1.312500000000000333e-01,3.748060158655456942e+00
1.549224643687987246e+01,1.331250000000000488e-01,3.822362477499519962e+00
1.571044709092043412e+01,1.350000000000000089e-01,3.888656644646474092e+00
1.592864774496099578e+01,1.368750000000000244e-01,3.944644722010367754e+00
1.614684839900155566e+01,1.387500000000000400e-01,4.013703957747655870e+00
1.636504905304211732e+01,1.406250000000000278e-01,4.083213534945024037e+00
1.658324970708267898e+01,1.425000000000000433e-01,4.138796449493139740e+00
1.680145036112324064e+01,1.443750000000000311e-01,4.204911227993139988e+00
1.701965101516380230e+01,1.462500000000000189e-01,4.275913344947652739e+00
1.723785166920436396e+01,1.481250000000000344e-01,4.330730646273423190e+00
1.745605232324492562e+01,1.500000000000000500e-01,4.396392908094148844e+00
1.767425297728548728e+01,1.518750000000000655e-01,4.466087512841106388e+00
1.789245363132604894e+01,1.537500000000000255e-01,4.521969675272890399e+00
1.811065428536661059e+01,1.556250000000000411e-01,4.586735938485294817e+00
1.832885493940717225e+01,1.575000000000000566e-01,4.654846395950873905e+00
1.854705559344773391e+01,1.593750000000000444e-01,4.712575793349182085e+00
1.876525624748829557e+01,1.612500000000000600e-01,4.775195202186918841e+00
1.898345690152885723e+01,1.631250000000000477e-01,4.843643650029065384e+00
1.920165755556941889e+01,1.650000000000000355e-01,4.901185621980221896e+00
1.941985820960998055e+01,1.668750000000000511e-01,4.963063275275103159e+00
