2.375000000000000000e+02,5.419362649373422300e+02,-6.956711631127745522e-03,-3.361160590375363803e-03,1.046982638244384617e-01
2.500000000000000000e+02,5.704592262498339323e+02,-7.761332266920881358e-03,-3.724035222850003747e-03,1.163294667754317946e-01
2.625000000000000000e+02,5.989821875623256346e+02,-8.614470106982978839e-03,-4.105474402389426049e-03,1.286242672264546472e-01
2.750000000000000000e+02,6.275051488748173369e+02,-9.516869474935222076e-03,-4.505471674480648024e-03,1.415933875816295928e-01
2.875000000000000000e+02,6.560281101873090392e+02,-1.046931066682393885e-02,-4.924020099557121534e-03,1.552482554770953649e-01
3.000000000000000000e+02,6.845510714998007415e+02,-1.147261403022996687e-02,-5.361112212483003757e-03,1.696010257295119672e-01
3.125000000000000000e+02,7.130740328122924439e+02,-1.252764409695970166e-02,-5.816739976556792487e-03,1.846646032715967556e-01
3.250000000000000000e+02,7.415969941247841462e+02,-1.363531381324321196e-02,-6.290894736323822227e-03,2.004526671282119699e-01
3.375000000000000000e+02,7.701199554372758485e+02,-1.479658890178537842e-02,-6.783567164015793897e-03,2.169796954861919480e-01
3.500000000000000000e+02,7.986429167497675508e+02,-1.601249240071499561e-02,-7.294747203812752996e-03,2.342609918808956082e-01
3.625000000000000000e+02,8.271658780622592531e+02,-1.728410941602316966e-02,-7.824424008649549789e-03,2.523127125074969834e-01
3.750000000000000000e+02,8.556888393747509554e+02,-1.861259213587499947e-02,-8.372585873613863638e-03,2.711518946394286811e-01
3.875000000000000000e+02,8.842118006872427713e+02,-1.999916514797146078e-02,-8.939220160535298054e-03,2.907964861008812685e-01
4.000000000000000000e+02,9.127347619997343600e+02,-2.144513111422168342e-02,-9.524313217636314749e-03,3.112653757328951443e-01
4.125000000000000000e+02,9.412577233122259486e+02,-2.295187685121624979e-02,-1.012785028865332074e-02,3.325784247267099536e-01
4.250000000000000000e+02,9.697806846247177646e+02,-2.452087987968804006e-02,-1.074981541508793041e-02,3.547564986822613342e-01
4.375000000000000000e+02,9.983036459372093532e+02,-2.615371550218197408e-02,-1.139019132572561578e-02,3.778215001877204271e-01
4.500000000000000000e+02,1.026826607249701055e+03,-2.785206448492931128e-02,-1.204895931679887330e-02,4.017964016521591297e-01
4.625000000000000000e+02,1.055349568562192871e+03,-2.961772141831602728e-02,-1.272609911658295276e-02,4.267052780610477991e-01
4.750000000000000000e+02,1.083872529874684460e+03,-3.145260384984430169e-02,-1.342158873739653611e-02,4.525733392282927925e-01
4.875000000000000000e+02,1.112395491187176276e+03,-3.335876228507769770e-02,-1.413540430832609628e-02,4.794269610208736765e-01
5.000000000000000000e+02,1.140918452499667865e+03,-3.533839117528870394e-02,-1.486751989109968281e-02,5.072937148719243172e-01
5.125000000000000000e+02,1.169441413812159453e+03,-3.739384101649195769e-02,-1.561790727178864746e-02,5.362023947835355964e-01
5.250000000000000000e+02,1.197964375124651269e+03,-3.952763171291148042e-02,-1.638653572997436289e-02,5.661830407775845231e-01
5.375000000000000000e+02,1.226487336437143085e+03,-4.174246737003677044e-02,-1.717337177720105329e-02,5.972669575271869480e-01
5.500000000000000000e+02,1.255010297749634674e+03,-4.404125271802147856e-02,-1.797837886526451948e-02,6.294867265788157695e-01
5.625000000000000000e+02,1.283533259062126490e+03,-4.642711138689788880e-02,-1.880151705487903210e-02,6.628762102264881273e-01
5.750000000000000000e+02,1.312056220374618078e+03,-4.890340630109138442e-02,-1.964274264380800814e-02,6.974705445698129447e-01
5.875000000000000000e+02,1.340579181687109667e+03,-5.147376249376580531e-02,-2.050200774314951679e-02,7.333061187220653032e-01
6.000000000000000000e+02,1.369102142999601483e+03,-5.414209270251801182e-02,-2.137925979872868851e-02,7.704205363671515761e-01
6.125000000000000000e+02,1.397625104312093072e+03,-5.691262615898631111e-02,-2.227444104367094432e-02,8.088525548945888488e-01
6.250000000000000000e+02,1.426148065624584888e+03,-5.978994106770554179e-02,-2.318748787593182675e-02,8.486419961264957124e-01
6.375000000000000000e+02,1.454671026937076704e+03,-6.277900134711358882e-02,-2.411833014305739264e-02,8.898296210822156382e-01
6.500000000000000000e+02,1.483193988249568292e+03,-6.588519832056954906e-02,-2.506689032323283772e-02,9.324569592570912668e-01
6.625000000000000000e+02,1.511716949562060108e+03,-6.911439816223914623e-02,-2.603308257918444599e-02,9.765660802750606440e-01
6.750000000000000000e+02,1.540239910874551697e+03,-7.247299606589728549e-02,-2.701681166693694139e-02,1.022199292537886217e+00
6.875000000000000000e+02,1.568762872187043286e+03,-7.596797828095258609e-02,-2.801797166725217975e-02,1.069398749132518534e+00
7.000000000000000000e+02,1.597285833499535102e+03,-7.954551637998627522e-02,-2.903658363772493312e-02,1.096422579900656391e+00
7.125000000000000000e+02,1.625808794812026690e+03,-8.324514454581238843e-02,-3.007249902137550113e-02,1.118590784556675377e+00
7.250000000000000000e+02,1.654331756124518506e+03,-8.710429031840108416e-02,-3.112552191842297630e-02,1.145383902491446060e+00
7.375000000000000000e+02,1.682854717437010095e+03,-9.113423589882721498e-02,-3.219547955746334539e-02,1.174772223542887239e+00
7.500000000000000000e+02,1.711377678749501911e+03,-9.534716911388957383e-02,-3.328218199717727921e-02,1.206032279443486344e+00
7.625000000000000000e+02,1.739900640061993727e+03,-9.975646069740669308e-02,-3.438541644515274998e-02,1.238837640959601583e+00
7.750000000000000000e+02,1.768423601374485543e+03,-1.043769105431195110e-01,-3.550494213188545162e-02,1.273003575728370418e+00
7.875000000000000000e+02,1.796946562686976904e+03,-1.092250017966426290e-01,-3.664048478043931134e-02,1.308395354431335811e+00
8.000000000000000000e+02,1.825469523999468720e+03,-1.142705930076773485e-01,-3.779187093603141034e-02,1.346526348582421928e+00
8.125000000000000000e+02,1.853992485311960309e+03,-1.192003105377959921e-01,-3.895981728455758658e-02,1.399093535442547331e+00
8.250000000000000000e+02,1.882515446624451897e+03,-1.243577107474115040e-01,-4.014336129253548435e-02,1.450366678129775266e+00
8.375000000000000000e+02,1.911038407936943713e+03,-1.297694497527528135e-01,-4.134204301315927421e-02,1.503034919484630416e+00
8.500000000000000000e+02,1.939561369249435529e+03,-1.354616716232815710e-01,-4.255537818705351638e-02,1.558061961288554009e+00
8.625000000000000000e+02,1.968084330561926890e+03,-1.414622686065180879e-01,-4.378282587889396199e-02,1.615966450996856096e+00
8.750000000000000000e+02,1.996607291874418706e+03,-1.478020176809869413e-01,-4.502376674525652989e-02,1.677125577897215614e+00
8.875000000000000000e+02,2.025130253186910522e+03,-1.545154967845819849e-01,-4.627748129735893140e-02,1.741876283569682826e+00
9.000000000000000000e+02,2.053653214499402111e+03,-1.616419714624901527e-01,-4.754312536174624959e-02,1.810548156054376800e+00
9.125000000000000000e+02,2.082176175811893700e+03,-1.692263459159842054e-01,-4.881970067163227817e-02,1.883468732742426432e+00
9.250000000000000000e+02,2.110699137124385743e+03,-1.773202433798810318e-01,-5.010601855086300321e-02,1.960954366923973291e+00
9.375000000000000000e+02,2.139222098436876877e+03,-1.859832706219810561e-01,-5.140065420790922157e-02,2.043289450516978079e+00
9.500000000000000000e+02,2.167745059749368920e+03,-1.953004154499696499e-01,-5.270180723062021372e-02,2.123092882841811857e+00
9.625000000000000000e+02,2.196268021061860509e+03,-2.053906535927939314e-01,-5.400713776118053894e-02,2.185991455877294598e+00
9.750000000000000000e+02,2.224790982374352552e+03,-2.163334412495596382e-01,-5.531403287220586912e-02,2.247573936971525299e+00
9.875000000000000000e+02,2.253313943686844141e+03,-2.282426061739209477e-01,-5.661921523152800562e-02,2.306830682718101766e+00
1.000000000000000000e+03,2.281836904999335729e+03,-2.412525936867407350e-01,-5.791861441928254639e-02,2.362222880763612753e+00
1.012500000000000000e+03,2.310359866311827773e+03,-2.555209612119105911e-01,-5.920714986306373218e-02,2.411709831775528556e+00
1.025000000000000000e+03,2.338882827624318907e+03,-2.712318889579752867e-01,-6.047844653434746032e-02,2.452735066017738497e+00
1.037500000000000000e+03,2.367405788936810950e+03,-2.886005227787648009e-01,-6.172446173338071856e-02,2.482242774720313072e+00
1.050000000000000000e+03,2.395928750249302539e+03,-3.078783623819250082e-01,-6.293499117140685661e-02,2.496765750855785448e+00
1.062500000000000000e+03,2.424451711561794127e+03,-3.293600731208213839e-01,-6.409700830614566136e-02,2.492630784181036674e+00
1.075000000000000000e+03,2.452974672874286171e+03,-3.533922428894898937e-01,-6.519377073673736367e-02,2.466338080042326464e+00
1.087500000000000000e+03,2.481497634186777759e+03,-3.803846939984316111e-01,-6.620359753732671382e-02,2.415189528252120965e+00
1.100000000000000000e+03,2.510020595499269348e+03,-4.108248594848949442e-01,-6.709818053390460835e-02,2.338278179742827589e+00
1.112500000000000000e+03,2.538543556811760936e+03,-4.452951191486043125e-01,-6.784023855812668091e-02,2.238030923224350044e+00
1.125000000000000000e+03,2.567066518124252980e+03,-4.844910609124465362e-01,-6.838026401167621171e-02,2.122631547160885201e+00
1.137500000000000000e+03,2.595589479436744114e+03,-5.292335443674118789e-01,-6.865206047531745293e-02,2.009679684264795263e+00
1.150000000000000000e+03,2.624112440749236157e+03,-5.804551442777979853e-01,-6.856672039401683072e-02,1.930176366014210165e+00
1.162500000000000000e+03,2.652635402061727746e+03,-6.391128936668986071e-01,-6.800431241924717596e-02,1.923521281837084151e+00
1.175000000000000000e+03,2.681158363374219334e+03,-7.075799832698423941e-01,-6.682060677340494192e-02,1.614844793271855927e+00
1.181250000000000000e+03,2.695419844030465356e+03,-7.442979415192436665e-01,-6.602506014674730528e-02,1.588441893671833416e+00
1.187500000000000000e+03,2.709681324686711378e+03,-7.836910001435731798e-01,-6.501213148306526912e-02,1.672599722870610872e+00
1.193750000000000000e+03,2.723942805342957399e+03,-8.259953765792139579e-01,-6.375151085014303665e-02,1.867883048253286660e+00
1.200000000000000000e+03,2.738204285999202966e+03,-8.714928096656535672e-01,-6.220659763230139416e-02,2.181740568067112029e+00
1.206250000000000000e+03,2.752465766655448533e+03,-9.205116572825071675e-01,-6.033381709538997162e-02,2.625941694652297542e+00
1.212500000000000000e+03,2.766727247311695010e+03,-9.734310557489809224e-01,-5.808135313554881052e-02,3.216495081958260727e+00
1.218750000000000000e+03,2.780988727967940576e+03,-1.030686503389163455e+00,-5.538753752075863818e-02,3.974156388277632068e+00
1.225000000000000000e+03,2.795250208624186143e+03,-1.092776824815953285e+00,-5.217887507478154857e-02,4.925016770930174204e+00
1.231250000000000000e+03,2.809511689280432165e+03,-1.160272451613963751e+00,-4.836762862698249649e-02,6.100700685749441021e+00
1.237500000000000000e+03,2.823773169936678187e+03,-1.233824250877468609e+00,-4.384891614657555892e-02,7.537386099178458920e+00
1.243750000000000000e+03,2.838034650592923754e+03,-1.314170700799785374e+00,-3.849732386373486137e-02,9.272289447437325194e+00
1.250000000000000000e+03,2.852296131249169775e+03,-1.402138666184823412e+00,-3.216325736336166086e-02,1.133582778869207885e+01
1.256250000000000000e+03,2.852296131249169775e+03,-1.484206447762590253e+00,-2.481395147552078670e-02,1.320072634203850370e+01
1.262500000000000000e+03,2.852296131249169775e+03,-1.567814379616493836e+00,-1.694427609998631207e-02,1.514622890451841641e+01
1.268750000000000000e+03,2.852296131249169775e+03,-1.653489216202686407e+00,-8.493418108458387211e-03,1.714717388337033910e+01
1.275000000000000000e+03,2.852296131249169775e+03,-1.740581677785586923e+00,5.318945486641623753e-04,1.874032886275519516e+01
1.278125000000000000e+03,2.852296131249169775e+03,-1.784475935194840712e+00,5.199839606999410307e-03,1.955222283676521400e+01
1.281250000000000000e+03,2.852296131249169775e+03,-1.828926926373453776e+00,1.002668493166084494e-02,2.041774308992053832e+01
1.284375000000000000e+03,2.852296131249169775e+03,-1.873965030358693218e+00,1.501684404445187068e-02,2.132468384103087544e+01
1.287500000000000000e+03,2.852296131249169775e+03,-1.919613190072910758e+00,2.017466977180398108e-02,2.226478460479058086e+01
1.290625000000000000e+03,2.852296131249169775e+03,-1.965890226955913977e+00,2.550439341742734289e-02,2.323111160217455762e+01
1.293750000000000000e+03,2.852296131249169775e+03,-2.012811621936523299e+00,3.101005540926355525e-02,2.421726665934643208e+01
1.296875000000000000e+03,2.852296131249169775e+03,-2.060389907711026591e+00,3.669551454047682848e-02,2.521702663776150288e+01
1.300000000000000000e+03,2.852296131249169775e+03,-2.108634612516338880e+00,4.256437400058494386e-02,2.622413649638274435e+01
1.303125000000000000e+03,2.852296131249169775e+03,-2.157552426631450970e+00,4.861999857510988093e-02,2.723219528312347393e+01
1.306250000000000000e+03,2.852296131249169775e+03,-2.207146996750612544e+00,5.486542685775459144e-02,2.823460040825039030e+01
1.309375000000000000e+03,2.852296131249169775e+03,-2.257419064042937684e+00,6.130339675660510107e-02,2.922454470299435414e+01
1.312500000000000000e+03,2.852296131249169775e+03,-2.308366188141789177e+00,6.793624664971983917e-02,3.019504370788057201e+01
1.315625000000000000e+03,2.852296131249169775e+03,-2.359982908235186194e+00,7.476595332221337709e-02,3.113899005570877421e+01
1.318750000000000000e+03,2.852296131249169775e+03,-2.412260436615166537e+00,8.179402773409462368e-02,3.204920407277894867e+01
1.321875000000000000e+03,2.852296131249169775e+03,-2.465186863139163354e+00,8.902157207108206405e-02,3.291847099346360750e+01
1.325000000000000000e+03,2.852296131249169775e+03,-2.517020778803455983e+00,9.639371427158080485e-02,3.406471495124790749e+01
1.326562500000000000e+03,2.852296131249169775e+03,-2.542842570422491733e+00,1.001162832076530340e-01,3.465451046281981462e+01
1.328125000000000000e+03,2.852296131249169775e+03,-2.568735854078687542e+00,1.038790807935952160e-01,3.523146705719052107e+01
1.329687500000000000e+03,2.852296131249169775e+03,-2.594709352523014712e+00,1.076829228115761539e-01,3.580086946322313679e+01
1.331250000000000000e+03,2.852296131249169775e+03,-2.620766392110322585e+00,1.115281161381199704e-01,3.636473129616987876e+01
1.332812500000000000e+03,2.852296131249169775e+03,-2.646908232065101618e+00,1.154148113086012201e-01,3.692399446517668338e+01
1.334375000000000000e+03,2.852296131249169775e+03,-2.673134897809205768e+00,1.193430084720864814e-01,3.747917206390152955e+01
1.335937500000000000e+03,2.852296131249169775e+03,-2.699446015655725173e+00,1.233127054761325447e-01,3.803055190240189631e+01
1.337500000000000000e+03,2.852296131249169775e+03,-2.725840603810972596e+00,1.273238028589857573e-01,3.857825516323379844e+01
1.339062500000000000e+03,2.852296131249169775e+03,-2.752317561309975513e+00,1.313762278719330656e-01,3.912226918867500558e+01
1.340625000000000000e+03,2.852296131249169775e+03,-2.778875262375371413e+00,1.354698129982739585e-01,3.966245362497551241e+01
1.342187500000000000e+03,2.852296131249169775e+03,-2.805512031432544351e+00,1.396044261699780631e-01,4.019855677791282034e+01
1.343750000000000000e+03,2.852296131249169775e+03,-2.832225671671879219e+00,1.437798351121455376e-01,4.073021403682550812e+01
1.345312500000000000e+03,2.852296131249169775e+03,-2.859013977712337784e+00,1.479958484985764156e-01,4.125696099818907925e+01
1.346875000000000000e+03,2.852296131249169775e+03,-2.885874219759438919e+00,1.522521680212874096e-01,4.177822856603245327e+01
1.348437500000000000e+03,2.852296131249169775e+03,-2.912580358748769527e+00,1.565456023817291820e-01,4.218173802626542113e+01
1.349218750000000000e+03,2.852296131249169775e+03,-2.925663914129151610e+00,1.586992605524127908e-01,4.223193679254840305e+01
1.350000000000000000e+03,2.852296131249169775e+03,-2.938738191594803428e+00,1.608598376494748128e-01,4.228717824584136054e+01
1.350781250000000000e+03,2.852296131249169775e+03,-2.951808733201120916e+00,1.630277841357532509e-01,4.234440856990488555e+01
1.351562500000000000e+03,2.852296131249169775e+03,-2.964877831600444935e+00,1.652034104064054876e-01,4.240116516170089511e+01
1.352343750000000000e+03,2.852296131249169775e+03,-2.977945740665889129e+00,1.673868102302399075e-01,4.245549394473893301e+01
1.353125000000000000e+03,2.852296131249169775e+03,-2.991016097837849941e+00,1.695780895746245298e-01,4.250913001447948147e+01
1.353906250000000000e+03,2.852296131249169775e+03,-3.004089416025264914e+00,1.717772365292317416e-01,4.256162322283905297e+01
1.354687500000000000e+03,2.852296131249169775e+03,-3.017166313926660681e+00,1.739842988069006668e-01,4.261266027824321867e+01
1.355468750000000000e+03,2.852296131249169775e+03,-3.030246888766680691e+00,1.761992139502912280e-01,4.266199422254834417e+01
1.356250000000000000e+03,2.852296131249169775e+03,-3.043331542240775622e+00,1.784220036026978040e-01,4.270942259051736301e+01
1.357031250000000000e+03,2.852296131249169775e+03,-3.056420217505244175e+00,1.806525837055726058e-01,4.275476497440146062e+01
1.357812500000000000e+03,2.852296131249169775e+03,-3.069513243946778047e+00,1.828909665359342296e-01,4.279786475583561867e+01
1.358593750000000000e+03,2.852296131249169775e+03,-3.082610491207329773e+00,1.851370560372684326e-01,4.283857710316772938e+01
1.359375000000000000e+03,2.852296131249169775e+03,-3.095712261129099474e+00,1.873908605422124896e-01,4.287677654344264511e+01
1.360156250000000000e+03,2.852296131249169775e+03,-3.108818374812075458e+00,1.896522750877154551e-01,4.291234703480587598e+01
1.360937500000000000e+03,2.852296131249169775e+03,-3.121929120072479691e+00,1.919213057743944517e-01,4.294519135000580690e+01
1.361718750000000000e+03,2.852296131249169775e+03,-3.135044276618129899e+00,1.941978397576197557e-01,4.297522129062836171e+01
1.362500000000000000e+03,2.852296131249169775e+03,-3.148164121383645764e+00,1.964818815096849025e-01,4.300236786827601776e+01
1.363281250000000000e+03,2.852296131249169775e+03,-3.161288393647972761e+00,1.987733107806708699e-01,4.302657114193065269e+01
1.364062500000000000e+03,2.852296131249169775e+03,-3.174417358823117929e+00,2.010721307921410350e-01,4.304779084817519674e+01
1.364843750000000000e+03,2.852296131249169775e+03,-3.187550714376589767e+00,2.033782143249582564e-01,4.306599565824819820e+01
1.365625000000000000e+03,2.852296131249169775e+03,-3.200688712126591895e+00,2.056915637870831981e-01,4.308117406676463901e+01
1.366406250000000000e+03,2.852296131249169775e+03,-3.213831005560811693e+00,2.080120455361082477e-01,4.309332295369996757e+01
1.367187500000000000e+03,2.852296131249169775e+03,-3.226977830538349856e+00,2.103396617281392822e-01,4.310245860727444978e+01
1.367968750000000000e+03,2.852296131249169775e+03,-3.240128794517530331e+00,2.126742729630263229e-01,4.310860453439974549e+01
1.368750000000000000e+03,2.852296131249169775e+03,-3.253284115503283225e+00,2.150158818040369679e-01,4.311180255766618075e+01
1.369531250000000000e+03,2.852296131249169775e+03,-3.266443353652972004e+00,2.173643438260548510e-01,4.311209988351166089e+01
1.370312500000000000e+03,2.852296131249169775e+03,-3.279606708250727198e+00,2.197196626875596859e-01,4.310956028484648783e+01
1.371093750000000000e+03,2.852296131249169775e+03,-3.292773692107333616e+00,2.220816896616703284e-01,4.310425050245194711e+01
1.371875000000000000e+03,2.852296131249169775e+03,-3.305944486272057947e+00,2.244504301402584223e-01,4.309625158988946225e+01
1.372656250000000000e+03,2.852296131249169775e+03,-3.319118557579097573e+00,2.268257317327860567e-01,4.308564477460103603e+01
1.373437500000000000e+03,2.852296131249169775e+03,-3.332296070732013504e+00,2.292076020855288165e-01,4.307252308299872823e+01
1.374218750000000000e+03,2.852296131249169775e+03,-3.345476449289974674e+00,2.315958856418029455e-01,4.305697680942574834e+01
1.375000000000000000e+03,2.852296131249169775e+03,-3.358659844696937569e+00,2.339905926649519241e-01,4.303910554857959880e+01
1.375781250000000000e+03,2.852296131249169775e+03,-3.371845640961679269e+00,2.363915647633016426e-01,4.301900340975049630e+01
1.376562500000000000e+03,2.852296131249169775e+03,-3.385033980166093581e+00,2.387988150113239949e-01,4.299677156316825233e+01
1.377343750000000000e+03,2.852296131249169775e+03,-3.398224211081688928e+00,2.412121823511933771e-01,4.297250330179214473e+01
1.378125000000000000e+03,2.852296131249169775e+03,-3.411416470681742030e+00,2.436316827104786920e-01,4.294629716903965289e+01
1.378906250000000000e+03,2.852296131249169775e+03,-3.424610076951414506e+00,2.460571523981881781e-01,4.291824192460173037e+01
1.379687500000000000e+03,2.852296131249169775e+03,-3.437805165941114183e+00,2.484886101185991569e-01,4.288843027735160263e+01
1.380468750000000000e+03,2.852296131249169775e+03,-3.451001029058712977e+00,2.509258894828560460e-01,4.285694376814037554e+01
1.381250000000000000e+03,2.852296131249169775e+03,-3.464197805225858851e+00,2.533690118173774208e-01,4.282386709463467866e+01
1.382031250000000000e+03,2.852296131249169775e+03,-3.477394762978230247e+00,2.558178079129941329e-01,4.278927289148109026e+01
1.382812500000000000e+03,2.852296131249169775e+03,-3.490592047312852220e+00,2.582723015234957842e-01,4.275323660917002400e+01
1.383593750000000000e+03,2.852296131249169775e+03,-3.503788906957210347e+00,2.607323204738985489e-01,4.271582115288690318e+01
1.384375000000000000e+03,2.852296131249169775e+03,-3.516985495517189086e+00,2.631978907410175705e-01,4.267709226560602076e+01
1.385156250000000000e+03,2.852296131249169775e+03,-3.530181044303443816e+00,2.656688370415794531e-01,4.263710298039683266e+01
1.385937500000000000e+03,2.852296131249169775e+03,-3.543375717403473235e+00,2.681451873829731047e-01,4.259590945613446422e+01
1.386718750000000000e+03,2.852296131249169775e+03,-3.556568730472713824e+00,2.706267632511302756e-01,4.255355520035038808e+01
1.387500000000000000e+03,2.852296131249169775e+03,-3.569760259360419852e+00,2.731135945162543877e-01,4.251008731051662437e+01
1.388281250000000000e+03,2.852296131249169775e+03,-3.582949505284399372e+00,2.756054993400275377e-01,4.246554043178548454e+01
1.389062500000000000e+03,2.852296131249169775e+03,-3.596136656640507745e+00,2.781025093182751817e-01,4.241995336480827916e+01
1.389843750000000000e+03,2.852296131249169775e+03,-3.609320900985708125e+00,2.806044392271835886e-01,4.237335273151870751e+01
1.390625000000000000e+03,2.852296131249169775e+03,-3.622502439656994699e+00,2.831113222825883402e-01,4.232576991922858411e+01
1.391406250000000000e+03,2.852296131249169775e+03,-3.635680446989662418e+00,2.856229698453909283e-01,4.227722443671079589e+01
1.392187500000000000e+03,2.852296131249169775e+03,-3.648855137365203394e+00,2.881394166753699082e-01,4.222774117167486452e+01
1.392968750000000000e+03,2.852296131249169775e+03,-3.662025672091844708e+00,2.906604707168602419e-01,4.217733342752563885e+01
1.393750000000000000e+03,2.852296131249169775e+03,-3.675192278493858655e+00,2.931861682234684352e-01,4.212602047760713475e+01
1.394531250000000000e+03,2.852296131249169775e+03,-3.688354104880794626e+00,2.957163137461661373e-01,4.207381027925227102e+01
1.395312500000000000e+03,2.852296131249169775e+03,-3.701511391283486496e+00,2.982509450040710108e-01,4.202071731272592814e+01
1.396093750000000000e+03,2.852296131249169775e+03,-3.714663272937643423e+00,3.007898631982653392e-01,4.196674497409142646e+01
1.396875000000000000e+03,2.852296131249169775e+03,-3.727810002265197209e+00,3.033331075027455026e-01,4.191190368990509540e+01
1.397656250000000000e+03,2.852296131249169775e+03,-3.740950701297434566e+00,3.058804758284844327e-01,4.185619299374189950e+01
1.398437500000000000e+03,2.852296131249169775e+03,-3.754085634494370272e+00,3.084320088076802358e-01,4.179961990980434905e+01
1.399218750000000000e+03,2.852296131249169775e+03,-3.767213910532480892e+00,3.109875011337984163e-01,4.174218072020250503e+01
1.400000000000000000e+03,2.852296131249169775e+03,-3.780335805549654093e+00,3.135469949113354748e-01,4.168387961173630885e+01
1.400781250000000000e+03,2.852296131249169775e+03,-3.793450414722847164e+00,3.161102816987458874e-01,4.162471014255095270e+01
1.401562500000000000e+03,2.852296131249169775e+03,-3.806558025521737054e+00,3.186774050950852977e-01,4.156467414674671090e+01
1.402343750000000000e+03,2.852296131249169775e+03,-3.819657719502285165e+00,3.212481536138233063e-01,4.150376290982706706e+01
1.403125000000000000e+03,2.852296131249169775e+03,-3.832749795148393090e+00,3.238225723769144748e-01,4.144197632626595862e+01
1.403906250000000000e+03,2.852296131249169775e+03,-3.845833320308295722e+00,3.264004469485299875e-01,4.137930379326009245e+01
1.404687500000000000e+03,2.852296131249169775e+03,-3.858908604200298242e+00,3.289818240063298038e-01,4.131574361607675172e+01
1.405468750000000000e+03,2.852296131249169775e+03,-3.871974700920004064e+00,3.315664862650998801e-01,4.125128363028570533e+01
1.406250000000000000e+03,2.852296131249169775e+03,-3.885031930183442839e+00,3.341544819942486866e-01,4.118592084915297846e+01
1.407031250000000000e+03,2.852296131249169775e+03,-3.898079332334353886e+00,3.367455911622350695e-01,4.111964182421351666e+01
1.407812500000000000e+03,2.852296131249169775e+03,-3.911117237395676849e+00,3.393398636685825420e-01,4.105244252917709247e+01
1.408593750000000000e+03,2.852296131249169775e+03,-3.924144672007305878e+00,3.419370768408085404e-01,4.098430846828741636e+01
1.409375000000000000e+03,2.852296131249169775e+03,-3.937161976354883297e+00,3.445372822485906483e-01,4.091523479086919224e+01
1.410156250000000000e+03,2.852296131249169775e+03,-3.950168163469707228e+00,3.471402546856370841e-01,4.084520615670783883e+01
1.410937500000000000e+03,2.852296131249169775e+03,-3.963163583601977624e+00,3.497460474330091884e-01,4.077421707508123916e+01
1.411718750000000000e+03,2.852296131249169775e+03,-3.976147236315709321e+00,3.523544328590550445e-01,4.070225153609481339e+01
1.412500000000000000e+03,2.852296131249169775e+03,-3.989119481872094308e+00,3.549654659983054739e-01,4.062930356802452536e+01
1.413281250000000000e+03,2.852296131249169775e+03,-4.002079306553313565e+00,3.575789169032302928e-01,4.055535664301724808e+01
1.414062500000000000e+03,2.852296131249169775e+03,-4.015027080620414246e+00,3.601948424045555708e-01,4.048040444641536340e+01
1.414843750000000000e+03,2.852296131249169775e+03,-4.027961777300856916e+00,3.628130103491505887e-01,4.040443006484434108e+01
