0.000000000000000000e+00,1.000000000000000000e+00
6.399999999999999439e-03,9.999867826162112117e-01
1.279999999999999888e-02,9.999469527840832983e-01
1.920000000000000179e-02,9.998803199318172519e-01
2.559999999999999776e-02,9.997868582203407462e-01
3.199999999999999373e-02,9.996665374975243212e-01
3.840000000000000357e-02,9.995193190178125464e-01
4.479999999999999954e-02,9.993451552782629532e-01
5.119999999999999551e-02,9.991439899516300072e-01
5.759999999999999148e-02,9.989157578101948154e-01
6.399999999999998745e-02,9.986603846372915649e-01
7.040000000000000424e-02,9.983777871261768633e-01
7.680000000000000715e-02,9.980678727659231253e-01
8.319999999999999618e-02,9.977305397139886178e-01
8.959999999999999909e-02,9.973656766550462738e-01
9.599999999999998812e-02,9.969731626456346252e-01
1.023999999999999910e-01,9.965528669441188203e-01
1.087999999999999662e-01,9.961046488254208242e-01
1.151999999999999830e-01,9.956283573798987430e-01
1.215999999999999720e-01,9.951238312957152443e-01
1.279999999999999749e-01,9.945908986239554439e-01
1.343999999999999639e-01,9.940293765257017800e-01
1.408000000000000085e-01,9.934390710001812508e-01
1.472000000000000253e-01,9.928197765930462104e-01
1.536000000000000143e-01,9.921712760837335665e-01
1.600000000000000033e-01,9.914933401507942667e-01
1.663999999999999924e-01,9.907857270139404093e-01
1.728000000000000091e-01,9.900481820514913656e-01
1.791999999999999982e-01,9.892804373917588601e-01
1.855999999999999872e-01,9.884822114767879420e-01
1.919999999999999762e-01,9.876532085967325569e-01
1.983999999999999930e-01,9.867931183930012118e-01
2.047999999999999821e-01,9.859016153281278116e-01
2.111999999999999711e-01,9.849783581201474458e-01
2.175999999999999324e-01,9.840229891390637196e-01
2.239999999999999492e-01,9.830351337627697417e-01
2.303999999999999659e-01,9.820143996895316363e-01
2.367999999999999827e-01,9.809603762039146302e-01
2.431999999999999440e-01,9.798726333926893739e-01
2.495999999999999608e-01,9.787507213069681633e-01
2.559999999999999498e-01,9.775941690664653461e-01
2.623999999999999666e-01,9.764024839013367707e-01
2.687999999999999279e-01,9.751751501266686661e-01
2.752000000000000002e-01,9.739116280441492135e-01
2.816000000000000170e-01,9.726113527649399293e-01
2.880000000000000338e-01,9.712737329471322623e-01
2.944000000000000505e-01,9.698981494405156667e-01
3.008000000000000118e-01,9.684839538305897166e-01
3.072000000000000286e-01,9.670304668729379216e-01
3.135999999999999899e-01,9.655369768080693804e-01
3.200000000000000067e-01,9.640027375458013470e-01
3.263999999999999679e-01,9.624269667069894618e-01
3.327999999999999847e-01,9.608088435090625934e-01
3.392000000000000015e-01,9.591475064802417183e-01
3.456000000000000183e-01,9.574420509855368078e-01
3.519999999999999796e-01,9.556915265456222830e-01
3.583999999999999964e-01,9.538949339273462558e-01
3.647999999999999576e-01,9.520512219820517208e-01
3.711999999999999744e-01,9.501592842048025567e-01
3.775999999999999912e-01,9.482179549842075783e-01
3.839999999999999525e-01,9.462260055084947830e-01
3.903999999999999693e-01,9.441821392889204745e-01
3.967999999999999861e-01,9.420849872562169214e-01
4.032000000000000028e-01,9.399331023796279050e-01
4.095999999999999641e-01,9.377249537508398625e-01
4.159999999999999809e-01,9.354589200666666438e-01
4.223999999999999422e-01,9.331332824344765742e-01
4.287999999999999035e-01,9.307462164126941717e-01
4.351999999999998647e-01,9.282957831849489860e-01
4.415999999999999370e-01,9.257799197501711541e-01
4.479999999999998983e-01,9.231964279915104710e-01
4.543999999999998596e-01,9.205429624637914143e-01
4.607999999999999319e-01,9.178170167113897104e-01
4.671999999999998932e-01,9.150159078948698621e-01
4.735999999999999654e-01,9.121367594640760190e-01
4.799999999999999267e-01,9.091764815658861520e-01
4.863999999999998880e-01,9.061317488142414112e-01
4.927999999999999603e-01,9.029989749754820938e-01
4.991999999999999216e-01,8.997742840296398814e-01
5.055999999999998273e-01,8.964534769531934399e-01
5.119999999999998996e-01,8.930319934243852176e-01
5.183999999999998609e-01,8.895048674696072188e-01
5.247999999999999332e-01,8.858666758370300487e-01
5.311999999999998945e-01,8.821114775853013956e-01
5.375999999999998558e-01,8.782327429889674741e-01
5.440000000000000391e-01,8.742232693575845426e-01
5.504000000000000004e-01,8.700750806994060893e-01
5.568000000000000727e-01,8.657793072719063288e-01
5.632000000000000339e-01,8.613260398620514735e-01
5.695999999999999952e-01,8.567041519999949450e-01
5.760000000000000675e-01,8.519010810384278765e-01
5.824000000000000288e-01,8.469025558349210225e-01
5.888000000000001011e-01,8.416922542062073020e-01
5.952000000000000624e-01,8.362513666715700733e-01
6.016000000000000236e-01,8.305580331205387745e-01
6.080000000000000959e-01,8.245866040267177954e-01
6.144000000000000572e-01,8.183066544393492459e-01
6.208000000000000185e-01,8.116816414922525258e-01
6.271999999999999797e-01,8.046670340937646104e-01
6.335999999999999410e-01,7.972076367697896737e-01
6.400000000000000133e-01,7.892336381008507873e-01
6.463999999999999746e-01,7.806545522087779965e-01
6.527999999999999359e-01,7.713494939630209934e-01
6.592000000000000082e-01,7.611506498284102973e-01
6.655999999999999694e-01,7.498130365912982764e-01
6.720000000000000417e-01,7.369534307556878661e-01
6.784000000000000030e-01,7.219084177789254486e-01
6.847999999999999643e-01,7.033228401438749167e-01
6.912000000000000366e-01,6.773221567999915260e-01
