0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.745605232324491851e+02,1.499999999999999598e-02,1.549950683908210688e-03
2.618407848486737635e+02,2.249999999999999570e-02,5.749300167515599205e-03
3.491210464648983702e+02,2.999999999999999195e-02,7.691487084797654639e-02
3.927611772730106736e+02,3.374999999999998834e-02,3.837631301577835163e-01
4.145812426770668253e+02,3.562499999999999001e-02,6.032824313129642180e-01
4.364013080811229770e+02,3.749999999999999167e-02,8.251151759354768966e-01
4.582213734851791287e+02,3.937499999999999334e-02,1.026116006638730038e+00
4.800414388892352804e+02,4.124999999999999500e-02,1.205619620916813295e+00
5.018615042932914321e+02,4.312500000000000361e-02,1.369131183607192215e+00
5.236815696973475269e+02,4.499999999999999140e-02,1.519953415553268350e+00
5.455016351014036218e+02,4.687499999999998612e-02,1.661809183690893699e+00
5.673217005054597166e+02,4.874999999999998779e-02,1.796003460847047872e+00
5.891417659095158115e+02,5.062499999999998251e-02,1.924729553922203129e+00
6.109618313135719063e+02,5.249999999999997030e-02,2.048330129381967790e+00
6.327818967176280012e+02,5.437499999999997197e-02,2.168300808789566325e+00
6.546019621216840960e+02,5.624999999999995975e-02,2.284565879350087148e+00
6.764220275257401909e+02,5.812499999999994754e-02,2.398276156895960742e+00
6.982420929297962857e+02,5.999999999999994921e-02,2.509157901363674004e+00
7.200621583338523806e+02,6.187499999999993699e-02,2.618167266065660748e+00
7.418822237379084754e+02,6.374999999999993172e-02,2.724928661931678597e+00
7.637022891419645703e+02,6.562499999999993339e-02,2.830275887276358038e+00
7.855223545460206651e+02,6.749999999999992117e-02,2.933778263999676561e+00
8.073424199500767600e+02,6.937499999999992284e-02,3.036186679260366006e+00
8.291624853541328548e+02,7.124999999999992450e-02,3.137040106666364014e+00
8.509825507581889497e+02,7.312499999999991229e-02,3.237030295856793138e+00
8.728026161622450445e+02,7.499999999999990008e-02,3.335679673152891933e+00
8.946226815663011394e+02,7.687499999999990175e-02,3.433636312205667007e+00
9.164427469703572342e+02,7.874999999999990341e-02,3.530413980066742230e+00
9.382628123744133291e+02,8.062499999999989120e-02,3.626627738347054652e+00
9.600828777784694239e+02,8.249999999999987899e-02,3.721787190287192182e+00
9.819029431825255188e+02,8.437499999999988065e-02,3.816482090792230331e+00
1.003723008586581614e+03,8.624999999999989619e-02,3.910220348778840282e+00
1.025543073990637822e+03,8.812499999999988398e-02,4.003572193631453224e+00
1.047363139394693917e+03,8.999999999999988565e-02,4.096045069373293046e+00
1.069183204798750012e+03,9.187499999999988731e-02,4.188194153348976378e+00
1.091003270202806107e+03,9.374999999999987510e-02,4.279526886218500081e+00
1.112823335606862202e+03,9.562499999999986289e-02,4.370586944103139082e+00
1.134643401010918296e+03,9.749999999999985068e-02,4.460881750811572566e+00
1.156463466414974391e+03,9.937499999999988010e-02,4.550946359617360493e+00
1.178283531819030486e+03,1.012499999999998540e-01,4.640287874842507598e+00
1.200103597223086581e+03,1.031249999999998557e-01,4.729435101149366716e+00
1.221923662627142676e+03,1.049999999999998435e-01,4.817894351357620231e+00
1.243743728031198771e+03,1.068749999999998451e-01,4.906190168332131840e+00
1.265563793435254865e+03,1.087499999999998468e-01,4.993827509812716059e+00
1.287383858839310960e+03,1.106249999999998346e-01,5.081328339462179322e+00
1.309203924243367055e+03,1.124999999999997946e-01,5.168195655432788804e+00
1.331023989647423150e+03,1.143749999999997963e-01,5.254950281375174725e+00
1.352844055051479245e+03,1.162499999999998118e-01,5.341092643143836582e+00
1.374664120455535340e+03,1.181249999999997857e-01,5.427143665618736179e+00
1.396484185859591435e+03,1.199999999999997874e-01,5.512600602241736425e+00
1.418304251263647529e+03,1.218749999999997891e-01,5.597985557083333674e+00
1.440124316667703624e+03,1.237499999999997630e-01,5.682792036447127160e+00
1.461944382071759719e+03,1.256249999999997924e-01,5.767544265188477404e+00
1.483764447475815814e+03,1.274999999999997802e-01,5.851731460548641905e+00
1.505584512879871909e+03,1.293749999999997680e-01,5.935880794618010547e+00
1.527404578283928004e+03,1.312499999999997558e-01,6.019476690259613960e+00
1.549224643687984099e+03,1.331249999999997435e-01,6.103049995072288958e+00
1.571044709092040193e+03,1.349999999999997591e-01,6.186079870251588453e+00
1.592864774496096288e+03,1.368749999999997469e-01,6.269101482731822550e+00
1.614684839900152383e+03,1.387499999999997347e-01,6.351588302647823703e+00
1.636504905304208478e+03,1.406249999999997224e-01,6.434080386882547131e+00
1.658324970708264573e+03,1.424999999999997102e-01,6.516045121913709437e+00
1.680145036112320668e+03,1.443749999999997535e-01,6.598027961252111773e+00
1.701965101516376762e+03,1.462499999999997136e-01,6.679489850250537764e+00
1.723785166920432857e+03,1.481249999999997291e-01,6.760982089528111416e+00
1.745605232324488952e+03,1.499999999999997169e-01,6.841958859011158189e+00
1.767425297728545047e+03,1.518749999999997047e-01,6.922977707209290621e+00
1.789245363132601142e+03,1.537499999999997202e-01,7.003485755412666158e+00
1.811065428536657237e+03,1.556249999999997080e-01,7.084047156608500373e+00
1.832885493940713332e+03,1.574999999999996958e-01,7.164101709268023477e+00
1.854705559344769426e+03,1.593749999999996836e-01,7.244220487936987141e+00
1.876525624748825521e+03,1.612499999999996991e-01,7.323835731129056725e+00
1.898345690152881616e+03,1.631249999999996869e-01,7.403525716540536372e+00
1.920165755556937711e+03,1.649999999999997025e-01,7.482714910776430806e+00
1.941985820960993806e+03,1.668749999999996625e-01,7.561989044243015989e+00
1.963805886365049901e+03,1.687499999999996503e-01,7.640764623162883851e+00
1.985625951769105995e+03,1.706249999999996936e-01,7.719635051162976325e+00
2.007446017173162090e+03,1.724999999999996536e-01,7.798008707529159089e+00
2.029266082577218185e+03,1.743749999999996692e-01,7.876486863150846673e+00
2.051086147981274280e+03,1.762499999999997125e-01,7.954469624334651101e+00
2.072906213385330375e+03,1.781249999999996725e-01,8.032566299039919144e+00
2.094726278789386470e+03,1.799999999999996603e-01,8.110168593795227920e+00
2.116546344193442565e+03,1.818749999999996758e-01,8.187894001136188038e+00
2.138366409597498659e+03,1.837499999999996636e-01,8.265125719121924064e+00
2.160186475001554754e+03,1.856249999999996236e-01,8.342489551741731901e+00
2.182006540405610849e+03,1.874999999999996392e-01,8.419360096980938124e+00
2.203826605809666944e+03,1.893749999999996270e-01,8.496371577976633560e+00
2.225646671213723039e+03,1.912499999999996148e-01,8.572889917209158384e+00
2.247466736617779134e+03,1.931249999999996581e-01,8.649557846720616894e+00
2.269286802021835229e+03,1.949999999999996458e-01,8.725732553409056180e+00
2.291106867425891323e+03,1.968749999999996059e-01,8.802065351117578373e+00
2.312926932829947418e+03,1.987499999999996214e-01,8.877904645703022624e+00
2.334746998234003513e+03,2.006249999999996092e-01,8.953910389772046230e+00
2.356567063638059608e+03,2.024999999999995970e-01,9.029422176639673836e+00
2.378387129042115703e+03,2.043749999999996125e-01,9.105108639506267920e+00
2.400207194446171798e+03,2.062499999999995726e-01,9.180300541009827953e+00
2.422027259850227892e+03,2.081249999999995604e-01,9.255675222336284591e+00
2.443847325254283987e+03,2.099999999999995759e-01,9.330554610143835248e+00
2.465667390658340082e+03,2.118749999999995914e-01,9.405624767162073852e+00
2.487487456062396177e+03,2.137499999999995792e-01,9.480198791118491286e+00
2.509307521466452272e+03,2.156249999999995948e-01,9.554971466540855829e+00
2.531127586870508367e+03,2.174999999999995826e-01,9.629247081194311164e+00
2.552947652274564462e+03,2.193749999999995426e-01,9.703729128824354788e+00
2.574767717678620556e+03,2.212499999999995581e-01,9.777713117729721404e+00
2.596587783082676651e+03,2.231249999999995459e-01,9.851911225878254186e+00
2.618407848486732746e+03,2.249999999999994782e-01,9.925610223769940177e+00
2.640227913890788841e+03,2.268749999999994937e-01,9.999530936564884342e+00
2.662047979294844936e+03,2.287499999999995093e-01,1.007295144947891785e+01
2.683868044698901031e+03,2.306249999999994971e-01,1.014660118614925999e+01
2.705688110102957125e+03,2.324999999999995126e-01,1.021974960957048140e+01
2.727508175507013220e+03,2.343749999999995004e-01,1.029313468178232149e+01
2.749328240911069315e+03,2.362499999999994604e-01,1.036601731689189343e+01
2.771148306315125410e+03,2.381249999999994760e-01,1.043914394421542724e+01
2.792968371719181505e+03,2.399999999999994638e-01,1.051176701231887911e+01
2.814788437123237600e+03,2.418749999999994515e-01,1.058464133591095191e+01
2.836608502527293695e+03,2.437499999999994671e-01,1.065701099113036676e+01
2.858428567931349789e+03,2.456249999999994271e-01,1.072963908572183733e+01
2.880248633335405884e+03,2.474999999999994427e-01,1.080176142604478606e+01
2.902068698739461979e+03,2.493749999999994860e-01,1.087414931032942711e+01
2.923888764143518074e+03,2.512499999999994738e-01,1.094603038711267473e+01
2.945708829547574169e+03,2.531249999999994338e-01,1.101818403264081248e+01
2.967528894951630264e+03,2.549999999999994493e-01,1.108982985867489290e+01
2.989348960355686359e+03,2.568749999999994094e-01,1.116175519736134980e+01
3.011169025759742453e+03,2.587499999999994249e-01,1.123317175360769049e+01
3.032989091163798548e+03,2.606249999999994404e-01,1.130487468397142692e+01
3.054809156567854643e+03,2.624999999999994005e-01,1.137606792509228271e+01
3.076629221971910738e+03,2.643749999999994160e-01,1.144755431734911433e+01
3.098449287375966833e+03,2.662499999999994316e-01,1.151853017615310470e+01
3.120269352780022928e+03,2.681249999999993916e-01,1.158980587628990477e+01
3.142089418184079022e+03,2.699999999999994071e-01,1.166057026722434742e+01
3.163909483588135117e+03,2.718749999999994227e-01,1.173164110018607076e+01
3.185729548992191212e+03,2.737499999999993827e-01,1.180219992200902190e+01
3.207549614396247307e+03,2.756249999999993427e-01,1.187307169413448449e+01
3.229369679800303402e+03,2.774999999999993583e-01,1.194343083190329935e+01
3.251189745204359497e+03,2.793749999999993738e-01,1.201410933274788917e+01
3.273009810608415592e+03,2.812499999999993339e-01,1.208427465926248345e+01
3.294829876012471686e+03,2.831249999999994049e-01,1.215476566294492144e+01
3.316649941416527781e+03,2.849999999999993650e-01,1.222474303978379773e+01
3.338470006820583876e+03,2.868749999999993250e-01,1.229505230599499299e+01
3.360290072224639971e+03,2.887499999999993405e-01,1.236484758427941166e+01
3.382110137628696066e+03,2.906249999999993561e-01,1.243498085908682782e+01
3.403930203032752161e+03,2.924999999999993161e-01,1.250459988010546120e+01
3.425750268436808256e+03,2.943749999999993316e-01,1.257456289668163940e+01
3.447570333840864350e+03,2.962499999999992917e-01,1.264401149249909828e+01
3.469390399244920445e+03,2.981249999999993072e-01,1.271380997189329776e+01
3.491210464648976540e+03,2.999999999999993228e-01,1.278309396605850701e+01
3.513030530053032635e+03,3.018749999999993383e-01,1.285273361812341264e+01
3.534850595457088730e+03,3.037499999999992983e-01,1.292185882658237972e+01
3.556670660861144825e+03,3.056249999999993139e-01,1.299134535114996325e+01
3.578490726265200919e+03,3.074999999999993294e-01,1.306031758345138627e+01
3.600310791669257014e+03,3.093749999999992895e-01,1.312965667184284868e+01
3.622130857073313109e+03,3.112499999999992495e-01,1.319848173271141434e+01
3.643950922477369204e+03,3.131249999999992650e-01,1.326767906964433763e+01
3.665770987881425299e+03,3.149999999999992806e-01,1.333636276097805506e+01
3.687591053285481394e+03,3.168749999999992406e-01,1.340542402691863622e+01
3.709411118689537489e+03,3.187499999999993117e-01,1.347397215024804140e+01
3.731231184093593583e+03,3.206249999999992717e-01,1.354290302423738446e+01
3.753051249497649678e+03,3.224999999999992317e-01,1.361132138366556532e+01
3.774871314901705773e+03,3.243749999999992473e-01,1.368012754662825614e+01
3.796691380305761868e+03,3.262499999999992628e-01,1.374842195225091857e+01
3.818511445709817963e+03,3.281249999999992784e-01,1.381710909077710703e+01
3.840331511113874058e+03,3.299999999999992384e-01,1.388528536256549017e+01
3.862151576517930152e+03,3.318749999999991984e-01,1.395385917313908664e+01
3.883971641921986247e+03,3.337499999999992140e-01,1.402192314524892858e+01
3.905791707326042342e+03,3.356249999999992295e-01,1.409038933887809542e+01
3.927611772730098437e+03,3.374999999999992450e-01,1.415834686433527168e+01
3.949431838134154532e+03,3.393749999999992606e-01,1.422671117153048925e+01
3.971251903538210627e+03,3.412499999999992206e-01,1.429456812722974668e+01
3.993071968942266722e+03,3.431249999999991807e-01,1.436283630325850957e+01
4.014892034346322816e+03,3.449999999999992517e-01,1.443059859520311505e+01
4.036712099750378911e+03,3.468749999999992117e-01,1.449877642554665691e+01
4.058532165154435006e+03,3.487499999999992828e-01,1.456644999424874420e+01
4.080352230558491101e+03,3.506249999999992428e-01,1.463454330017908589e+01
4.102172295962547651e+03,3.524999999999992584e-01,1.470213412613947135e+01
4.123992361366604200e+03,3.543749999999992739e-01,1.477014877033345286e+01
4.145812426770660750e+03,3.562499999999993450e-01,1.483766287951620910e+01
4.167632492174717299e+03,3.581249999999993605e-01,1.490560477162605579e+01
4.189452557578773849e+03,3.599999999999993761e-01,1.497304824085079034e+01
4.211272622982830399e+03,3.618749999999993916e-01,1.504092334295381406e+01
4.233092688386886948e+03,3.637499999999995182e-01,1.510830230513146333e+01
4.254912753790943498e+03,3.656249999999994227e-01,1.517611663699225488e+01
4.276732819195000047e+03,3.674999999999995492e-01,1.524343728614232418e+01
4.298552884599056597e+03,3.693749999999995648e-01,1.531119693022887951e+01
4.320372950003113147e+03,3.712499999999996358e-01,1.537846552622608343e+01
4.342193015407169696e+03,3.731249999999995959e-01,1.544617663243688099e+01
4.364013080811226246e+03,3.749999999999996669e-01,1.551339950545170510e+01
4.385833146215282795e+03,3.768749999999996825e-01,1.558106829552422568e+01
4.407653211619339345e+03,3.787499999999996980e-01,1.564825185013603104e+01
4.429473277023395895e+03,3.806249999999997136e-01,1.571588462172488043e+01
4.451293342427452444e+03,3.824999999999998401e-01,1.578303534070399294e+01
4.473113407831508994e+03,3.843749999999998557e-01,1.585063847113445057e+01
4.494933473235565543e+03,3.862499999999998712e-01,1.591776291890872486e+01
4.516753538639622093e+03,3.881249999999999423e-01,1.598534286862903464e+01
4.538573604043678642e+03,3.899999999999999578e-01,1.605244769446658992e+01
4.560393669447735192e+03,3.918749999999999734e-01,1.612001101024034355e+01
4.582213734851791742e+03,3.937499999999999889e-01,1.618710295119922549e+01
4.604033800255848291e+03,3.956250000000001155e-01,1.625465626909750938e+01
4.625853865659904841e+03,3.975000000000001310e-01,1.632174215281003526e+01
4.647673931063961390e+03,3.993750000000001465e-01,1.638929220107754858e+01
4.669493996468017940e+03,4.012500000000001621e-01,1.645637894845079785e+01
4.691314061872074490e+03,4.031250000000002331e-01,1.652393255033677377e+01
4.713134127276131039e+03,4.050000000000001932e-01,1.659102717826777962e+01
4.734954192680187589e+03,4.068750000000002642e-01,1.665859125492291781e+01
4.756774258084244138e+03,4.087500000000002798e-01,1.672570087913507919e+01
4.778594323488300688e+03,4.106250000000003508e-01,1.679328245268932207e+01
4.800414388892357238e+03,4.125000000000003109e-01,1.686041429080830767e+01
4.822234454296413787e+03,4.143750000000003819e-01,1.692802048774951729e+01
4.844054519700470337e+03,4.162500000000003975e-01,1.699518186274326226e+01
4.865874585104526886e+03,4.181250000000004685e-01,1.706281991772326379e+01
4.887694650508583436e+03,4.200000000000004841e-01,1.713001826183484866e+01
4.909514715912639986e+03,4.218750000000005551e-01,1.719769552203321794e+01
4.931334781316696535e+03,4.237500000000005707e-01,1.726493838133593783e+01
4.953154846720753085e+03,4.256250000000005862e-01,1.733266231151104364e+01
4.974974912124809634e+03,4.275000000000006017e-01,1.739995735121579301e+01
4.996794977528866184e+03,4.293750000000006728e-01,1.746773553957121550e+01
5.018615042932922734e+03,4.312500000000006328e-01,1.753509055021233110e+01
5.040435108336979283e+03,4.331250000000007039e-01,1.760293071520131747e+01
5.062255173741035833e+03,4.350000000000007194e-01,1.767035361982173214e+01
5.084075239145092382e+03,4.368750000000007350e-01,1.773826361800905005e+01
5.105895304549148932e+03,4.387500000000008615e-01,1.780576248045924714e+01
5.127715369953205482e+03,4.406250000000008771e-01,1.787375031554905647e+01
5.149535435357262031e+03,4.425000000000009481e-01,1.794133335000661233e+01
5.171355500761318581e+03,4.443750000000009082e-01,1.800940718314123501e+01
5.193175566165375130e+03,4.462500000000009237e-01,1.807708276494881972e+01
5.214995631569431680e+03,4.481250000000009392e-01,1.814525092636892367e+01
5.236815696973488230e+03,4.500000000000009548e-01,1.821302760428145362e+01
5.258635762377544779e+03,4.518750000000009703e-01,1.828129860643606364e+01
5.280455827781601329e+03,4.537500000000010414e-01,1.834918511635724059e+01
5.302275893185657878e+03,4.556250000000010569e-01,1.841756766854038929e+01
5.324095958589714428e+03,4.575000000000010725e-01,1.848557294882537860e+01
5.345916023993770978e+03,4.593750000000010880e-01,1.855407597341032755e+01
5.367736089397827527e+03,4.612500000000012146e-01,1.862220918180195639e+01
5.389556154801884077e+03,4.631250000000011746e-01,1.869084183214242856e+01
5.411376220205940626e+03,4.650000000000012457e-01,1.875911236440803620e+01
5.433196285609997176e+03,4.668750000000012612e-01,1.882788404446866082e+01
5.455016351014053726e+03,4.687500000000013323e-01,1.889630155480224261e+01
5.476836416418110275e+03,4.706250000000012923e-01,1.896522194058606914e+01
5.498656481822166825e+03,4.725000000000013634e-01,1.903379636384315887e+01
5.520476547226223374e+03,4.743750000000013789e-01,1.910287542668446648e+01
5.542296612630279924e+03,4.762500000000013944e-01,1.917161700252062673e+01
5.564116678034336474e+03,4.781250000000014100e-01,1.924086503431817974e+01
5.585936743438393023e+03,4.800000000000015365e-01,1.930978433331297239e+01
5.607756808842449573e+03,4.818750000000015521e-01,1.937921197379172611e+01
5.629576874246506122e+03,4.837500000000015676e-01,1.944831992565113410e+01
5.651396939650562672e+03,4.856250000000016387e-01,1.951793819175134814e+01
5.673217005054619221e+03,4.875000000000016542e-01,1.958724611569717311e+01
5.695037070458675771e+03,4.893750000000016698e-01,1.965706643321056291e+01
5.716857135862732321e+03,4.912500000000016853e-01,1.972658607068659009e+01
5.738677201266788870e+03,4.931250000000018119e-01,1.979662030828080432e+01
5.760497266670845420e+03,4.950000000000018274e-01,1.986636385812949612e+01
5.782317332074901969e+03,4.968750000000018430e-01,1.993662436392708415e+01
5.804137397478958519e+03,4.987500000000018585e-01,2.000660452021766034e+01
