0.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000307e-03,9.999968782955267477e-01
1.280000000000000061e-02,9.999871525019271568e-01
1.920000000000000526e-02,9.999701785261843057e-01
2.560000000000000123e-02,9.999454434634054145e-01
3.199999999999999373e-02,9.999125261462868952e-01
3.840000000000000357e-02,9.998710699203418040e-01
4.479999999999999954e-02,9.998207638424257970e-01
5.119999999999998858e-02,9.997613296743588229e-01
5.759999999999999148e-02,9.996925128721056986e-01
6.399999999999997358e-02,9.996140763216312397e-01
7.039999999999999036e-02,9.995257959716439267e-01
7.680000000000000715e-02,9.994274577682279448e-01
8.320000000000001006e-02,9.993188554917389332e-01
8.959999999999999909e-02,9.991997892108559487e-01
9.600000000000000200e-02,9.990700641674846727e-01
1.024000000000000188e-01,9.989294899542473516e-01
1.088000000000000217e-01,9.987778798993268703e-01
1.152000000000000107e-01,9.986150505899763496e-01
1.216000000000000136e-01,9.984408214973516937e-01
1.280000000000000027e-01,9.982550146669383340e-01
1.344000000000000195e-01,9.980574544599211118e-01
1.408000000000000640e-01,9.978479673253837223e-01
1.472000000000000530e-01,9.976263815994387274e-01
1.536000000000000421e-01,9.973925273185711982e-01
1.600000000000000311e-01,9.971462360483906995e-01
1.664000000000000479e-01,9.968873407185816493e-01
1.728000000000000647e-01,9.966156754676569474e-01
1.792000000000000537e-01,9.963310754899671329e-01
1.856000000000000705e-01,9.960333768897124962e-01
1.920000000000000873e-01,9.957224165351966638e-01
1.984000000000000763e-01,9.953980319186084280e-01
2.048000000000000931e-01,9.950600610149445968e-01
2.112000000000000821e-01,9.947083421456131003e-01
2.176000000000000711e-01,9.943427138405056542e-01
2.240000000000000879e-01,9.939630147041964570e-01
2.304000000000000492e-01,9.935690832801419292e-01
2.368000000000001215e-01,9.931607579185866008e-01
2.432000000000000828e-01,9.927378766420910106e-01
2.496000000000000996e-01,9.923002770144082607e-01
2.560000000000001164e-01,9.918477960066404142e-01
2.624000000000000776e-01,9.913802698664091473e-01
2.688000000000000389e-01,9.908975339839755092e-01
2.752000000000000557e-01,9.903994227610434242e-01
2.816000000000000170e-01,9.898857694761808990e-01
2.879999999999999782e-01,9.893564061525874642e-01
2.944000000000000505e-01,9.888111634221381507e-01
3.008000000000000118e-01,9.882498703914234239e-01
3.071999999999999731e-01,9.876723545037104923e-01
3.135999999999998789e-01,9.870784414025324249e-01
3.199999999999998401e-01,9.864679547908240531e-01
3.263999999999998569e-01,9.858407162912965482e-01
3.327999999999998182e-01,9.851965453019597696e-01
3.391999999999997795e-01,9.845352588524692861e-01
3.455999999999997407e-01,9.838566714551957304e-01
3.519999999999997575e-01,9.831605949566718516e-01
3.583999999999997188e-01,9.824468383833061536e-01
3.647999999999996801e-01,9.817152077869919502e-01
3.711999999999996969e-01,9.809655060844881813e-01
3.775999999999996581e-01,9.801975328961752831e-01
3.839999999999996749e-01,9.794110843780412523e-01
3.903999999999996362e-01,9.786059530524761074e-01
3.967999999999995975e-01,9.777819276317060160e-01
4.031999999999995588e-01,9.769387928394127618e-01
4.095999999999995200e-01,9.760763292243433975e-01
4.159999999999995923e-01,9.751943129714192304e-01
4.223999999999994981e-01,9.742925157041197881e-01
4.287999999999994594e-01,9.733707042836032830e-01
4.351999999999994206e-01,9.724286405983089132e-01
4.415999999999993819e-01,9.714660813494510050e-01
4.479999999999993432e-01,9.704827778261078119e-01
4.543999999999993045e-01,9.694784756752584665e-01
4.607999999999992657e-01,9.684529146604239358e-01
4.671999999999992270e-01,9.674058284141968667e-01
4.735999999999991883e-01,9.663369441782608815e-01
4.799999999999992606e-01,9.652459825361086043e-01
4.863999999999992219e-01,9.641326571319894789e-01
4.927999999999991831e-01,9.629966743812110597e-01
4.991999999999991444e-01,9.618377331652453455e-01
5.055999999999991612e-01,9.606555245166596979e-01
5.119999999999992335e-01,9.594497312872338757e-01
5.183999999999991948e-01,9.582200278041604902e-01
5.247999999999991561e-01,9.569660795075817239e-01
5.311999999999991173e-01,9.556875425742219488e-01
5.375999999999990786e-01,9.543840635202357481e-01
5.439999999999991509e-01,9.530552787878698862e-01
5.503999999999991122e-01,9.517008143089027428e-01
5.567999999999991845e-01,9.503202850492682430e-01
5.631999999999991457e-01,9.489132945276439468e-01
5.695999999999991070e-01,9.474794343121835105e-01
5.759999999999990683e-01,9.460182834879495850e-01
5.823999999999990296e-01,9.445294080989646845e-01
5.887999999999989909e-01,9.430123605571660850e-01
5.951999999999989521e-01,9.414666790218663150e-01
6.015999999999989134e-01,9.398918867416835576e-01
6.079999999999988747e-01,9.382874913621654933e-01
6.143999999999989470e-01,9.366529841906808818e-01
6.207999999999989083e-01,9.349878394213501087e-01
6.271999999999987585e-01,9.332915133111149286e-01
6.335999999999987198e-01,9.315634433091697364e-01
6.399999999999986811e-01,9.298030471302823896e-01
6.463999999999986423e-01,9.280097217735596704e-01
6.527999999999986036e-01,9.261828424764789736e-01
6.591999999999985649e-01,9.243217616049339558e-01
6.655999999999985262e-01,9.224258074682452069e-01
6.719999999999984874e-01,9.204942830588890290e-01
6.783999999999986708e-01,9.185264647048234643e-01
6.847999999999986320e-01,9.165216006329339749e-01
6.911999999999985933e-01,9.144789094301437604e-01
6.975999999999985546e-01,9.123975783991842281e-01
7.039999999999985159e-01,9.102767617938977152e-01
7.103999999999984771e-01,9.081155789291602831e-01
7.167999999999984384e-01,9.059131121481877047e-01
7.231999999999983997e-01,9.036684046399082737e-01
7.295999999999983610e-01,9.013804580864910321e-01
7.359999999999983222e-01,8.990482301306592650e-01
7.423999999999983945e-01,8.966706316394611465e-01
7.487999999999983558e-01,8.942465237502164044e-01
7.551999999999983171e-01,8.917747146709079642e-01
7.615999999999982784e-01,8.892539562156918098e-01
7.679999999999982396e-01,8.866829400420710439e-01
7.743999999999982009e-01,8.840602935638290916e-01
7.807999999999981622e-01,8.813845754987653658e-01
7.871999999999981235e-01,8.786542710166732606e-01
7.935999999999980847e-01,8.758677864366640753e-01
7.999999999999981570e-01,8.730234434277620581e-01
8.063999999999981183e-01,8.701194726485746989e-01
8.127999999999980796e-01,8.671540067644658567e-01
8.191999999999980409e-01,8.641250727600277015e-01
8.255999999999980021e-01,8.610305834641736045e-01
8.319999999999979634e-01,8.578683281809403871e-01
8.383999999999979247e-01,8.546359623142023576e-01
8.447999999999978860e-01,8.513309958450248072e-01
8.511999999999978472e-01,8.479507805090792383e-01
8.575999999999978085e-01,8.444924954843497922e-01
8.639999999999978808e-01,8.409531313785331141e-01
8.703999999999979531e-01,8.373294722567631299e-01
8.767999999999979144e-01,8.336180754150794847e-01
8.831999999999978757e-01,8.298152485385530408e-01
8.895999999999978369e-01,8.259170238255756358e-01
8.959999999999977982e-01,8.219191285655556012e-01
9.023999999999977595e-01,8.178169515647613075e-01
9.087999999999977208e-01,8.136055046762924459e-01
9.151999999999976820e-01,8.092793785406817708e-01
9.215999999999976433e-01,8.048326914315390157e-01
9.279999999999976046e-01,8.002590298559044690e-01
9.343999999999975659e-01,7.955513792222553837e-01
9.407999999999975271e-01,7.907020424796926683e-01
9.471999999999974884e-01,7.857025440756677526e-01
9.535999999999974497e-01,7.805435158746212299e-01
9.599999999999974110e-01,7.752145607214627754e-01
9.663999999999973722e-01,7.697040880747598735e-01
9.727999999999973335e-01,7.639991144034337101e-01
9.791999999999972948e-01,7.580850186893579590e-01
9.855999999999974781e-01,7.519452400800055170e-01
9.919999999999974394e-01,7.455609000987128976e-01
9.983999999999974007e-01,7.389103251304705022e-01
1.004799999999997251e+00,7.319684351324131644e-01
1.011199999999997434e+00,7.247059498931613941e-01
1.017599999999997396e+00,7.170883418291702505e-01
1.023999999999997357e+00,7.090744292369657309e-01
1.030399999999997318e+00,7.006144473027010600e-01
1.036799999999997279e+00,6.916473395995894613e-01
1.043199999999997241e+00,6.820968487313463502e-01
1.049599999999997424e+00,6.718656869824624067e-01
1.055999999999997607e+00,6.608264978656845923e-01
1.062399999999997791e+00,6.488071560407502325e-01
1.068799999999997752e+00,6.355653820862979808e-01
1.075199999999997935e+00,6.207413619038051333e-01
1.081599999999998341e+00,6.037594762539553184e-01
1.087999999999998302e+00,5.835907551349618361e-01
1.094399999999998263e+00,5.580158629970338735e-01
1.100799999999998224e+00,5.197251382951613152e-01
