2.100000000000000000e+03,5.560991250594374824e-01,2.208745693096693108e-01,1.268510232968163442e-15,6.460469566065118533e-17,0.000000000000000000e+00
2.200000000000000000e+03,5.425784182499918673e-01,2.143318305802070500e-01,5.506732775364371440e-15,2.804555972753252449e-16,0.000000000000000000e+00
2.300000000000000000e+03,5.300011280970471361e-01,2.093343857881439229e-01,4.412255744105559933e-15,2.247143397952027994e-16,0.000000000000000000e+00
2.400000000000000000e+03,5.182749788020437620e-01,2.055218883022568999e-01,1.967630904741911357e-15,1.002106190944170951e-16,0.000000000000000000e+00
2.500000000000000000e+03,5.073180461837022426e-01,2.026093864734183070e-01,3.238320243376165312e-16,1.649262956953172072e-17,0.000000000000000000e+00
2.600000000000000000e+03,4.970576757585768446e-01,2.003755242465665720e-01,4.687751248430357969e-15,2.387452106153263553e-16,0.000000000000000000e+00
2.700000000000000000e+03,4.874294340153639826e-01,1.986507486604508765e-01,2.948868498744805554e-15,1.501846393930279465e-16,0.000000000000000000e+00
2.800000000000000000e+03,4.783761352100035502e-01,1.973066135479998040e-01,8.554663984370702904e-15,4.356854590728978422e-16,0.000000000000000000e+00
2.900000000000000000e+03,4.698469614125944105e-01,1.962466446296892153e-01,3.718737889764248664e-15,1.893937655101132504e-16,0.000000000000000000e+00
3.000000000000000000e+03,4.617966796832246867e-01,1.953988520268538642e-01,7.960664192565428026e-15,4.054332980932606852e-16,0.000000000000000000e+00
3.100000000000000000e+03,4.541849528078022447e-01,1.947097719689624140e-01,3.437837273651969207e-15,1.750876146071282495e-16,0.000000000000000000e+00
3.200000000000000000e+03,4.469757363554751062e-01,1.941398285411973235e-01,4.698959459753546675e-15,2.393160401306236659e-16,0.000000000000000000e+00
3.300000000000000000e+03,4.401367533347027017e-01,1.936597826693739755e-01,1.162672905736682773e-15,5.921444484704330264e-17,0.000000000000000000e+00
3.400000000000000000e+03,4.336390374674345960e-01,1.932480478648420652e-01,4.130738372062694605e-15,2.103767777706068929e-16,0.000000000000000000e+00
3.500000000000000000e+03,4.274565364980316140e-01,1.928886808374032924e-01,3.167025035197260406e-15,1.612952605591768972e-16,0.000000000000000000e+00
3.600000000000000000e+03,4.215657676679412935e-01,1.925698884454874193e-01,4.671516787405862877e-15,2.379183963047724087e-16,0.000000000000000000e+00
3.700000000000000000e+03,4.159455183236668296e-01,1.922829245267831666e-01,1.279095352732138559e-15,6.514379138342122051e-17,0.000000000000000000e+00
3.800000000000000000e+03,4.105765854750632049e-01,1.920212782062473145e-01,4.070236929043477960e-15,2.072954645799825866e-16,0.000000000000000000e+00
3.900000000000000000e+03,4.054415489257979788e-01,1.917800784771163392e-01,1.692563717511061168e-15,8.620156228476152333e-17,0.000000000000000000e+00
4.000000000000000000e+03,4.005245733306351252e-01,1.915556583425868376e-01,6.088926234953906865e-15,3.101064666927480050e-16,0.000000000000000000e+00
4.100000000000000000e+03,3.958112351852342004e-01,1.913452361760288878e-01,2.839942565175460500e-15,1.446370871503205431e-16,0.000000000000000000e+00
4.200000000000000000e+03,3.912883713233579197e-01,1.911466829231195930e-01,1.585111366117092306e-15,8.072905896597833637e-17,0.000000000000000000e+00
4.300000000000000000e+03,3.869439459888033284e-01,1.909583520260874634e-01,1.841071365224996844e-15,9.376499467536078120e-17,0.000000000000000000e+00
4.400000000000000000e+03,3.827669339723517306e-01,1.907789551063675260e-01,1.336387986521429067e-15,6.806168126192340685e-17,0.000000000000000000e+00
4.500000000000000000e+03,3.787472176657127321e-01,1.906074709981192272e-01,2.102967039989109058e-15,1.071032318635514365e-16,0.000000000000000000e+00
4.600000000000000000e+03,3.748754961927950879e-01,1.904430790784602257e-01,3.633535464877605371e-15,1.850544416431932066e-16,0.000000000000000000e+00
4.700000000000000000e+03,3.711432050411206385e-01,1.902851102982381082e-01,9.954172182867199558e-15,5.069618263331701226e-16,0.000000000000000000e+00
4.800000000000000000e+03,3.675424448394744581e-01,1.901330111131664113e-01,3.137613698910356137e-15,1.597973535022172726e-16,0.000000000000000000e+00
4.900000000000000000e+03,3.640659181177985926e-01,1.899863168244909639e-01,4.115356825694213038e-15,2.095934020467857514e-16,0.000000000000000000e+00
5.000000000000000000e+03,3.607068730469725759e-01,1.898446317912679260e-01,2.815964838223892317e-15,1.434159115444165893e-16,0.000000000000000000e+00
5.100000000000000000e+03,3.574590532938098364e-01,1.897076146690522547e-01,3.156950315549861783e-15,1.607821593008893551e-16,0.000000000000000000e+00
5.200000000000000000e+03,3.543166532440075733e-01,1.895749673329527873e-01,2.624205504423413398e-15,1.336496888697429907e-16,0.000000000000000000e+00
5.300000000000000000e+03,3.512742779460772957e-01,1.894464265083215804e-01,4.105662161272491949e-15,2.090996568421988661e-16,0.000000000000000000e+00
5.400000000000000000e+03,3.483269072150493306e-01,1.893217573975302936e-01,3.547975356983438266e-15,1.806969011302867570e-16,0.000000000000000000e+00
5.500000000000000000e+03,3.454698634082348230e-01,1.892007487838022750e-01,6.971463908344702369e-15,3.550537413119370567e-16,0.000000000000000000e+00
5.600000000000000000e+03,3.426987824483965217e-01,1.890832092328875169e-01,5.917707617303615154e-15,3.013863741012583777e-16,0.000000000000000000e+00
5.700000000000000000e+03,3.400095877239165953e-01,1.889689641149455424e-01,3.019999733452559221e-15,1.538073234288579719e-16,0.000000000000000000e+00
5.800000000000000000e+03,3.373984665422509743e-01,1.888578532428911161e-01,3.826408918371781611e-15,1.948774059679301339e-16,0.000000000000000000e+00
5.900000000000000000e+03,3.348618488532723592e-01,1.887497289772321341e-01,4.983682495954528895e-15,2.538168652901497197e-16,0.000000000000000000e+00
6.000000000000000000e+03,3.323963879939502153e-01,1.886444546866399841e-01,1.685740764979610623e-15,8.585407216576577143e-17,0.000000000000000000e+00
6.100000000000000000e+03,3.299989432359908825e-01,1.885419034821111117e-01,6.201139184397661678e-16,3.158214252792742876e-17,0.000000000000000000e+00
6.200000000000000000e+03,3.276665639442534195e-01,1.884419571635296276e-01,3.793693263483168514e-15,1.932112113464865306e-16,0.000000000000000000e+00
6.300000000000000000e+03,3.253964751765076047e-01,1.883445053327865437e-01,-3.814840912543271893e-15,-1.942882522689467249e-16,0.000000000000000000e+00
6.400000000000000000e+03,3.231860645749211614e-01,1.882494446389167131e-01,-4.622396386182835585e-16,-2.354167148131557922e-17,0.000000000000000000e+00
6.500000000000000000e+03,3.210328704169456149e-01,1.881566781290302803e-01,1.177030304556037969e-16,5.994566116449678621e-18,0.000000000000000000e+00
6.600000000000000000e+03,3.189345707083723891e-01,1.880661146850025889e-01,4.612825657885716743e-15,2.349292816235634888e-16,0.000000000000000000e+00
6.700000000000000000e+03,3.168889732145399596e-01,1.879776685304507255e-01,4.516359360316784456e-15,2.300162934316053505e-16,0.000000000000000000e+00
6.800000000000000000e+03,3.148940063372637765e-01,1.878912587959799818e-01,2.982740531276250659e-15,1.519097278442116286e-16,0.000000000000000000e+00
6.900000000000000000e+03,3.129477107552264270e-01,1.878068091332417977e-01,7.784850515710408078e-15,3.964791810581766725e-16,0.000000000000000000e+00
7.000000000000000000e+03,3.110482317545061326e-01,1.877242473702986636e-01,7.573247534954092435e-15,3.857023297428656707e-16,0.000000000000000000e+00
7.100000000000000000e+03,3.091938121838038178e-01,1.876435052022837058e-01,3.147762994406266550e-16,1.603142528772810756e-17,0.000000000000000000e+00
7.200000000000000000e+03,3.073827859758727077e-01,1.875645179124732498e-01,-5.700585368535226357e-15,-2.903284287743088604e-16,0.000000000000000000e+00
7.300000000000000000e+03,3.056135721827894502e-01,1.874872241197749756e-01,6.652134609756652424e-15,3.387904336817431689e-16,0.000000000000000000e+00
7.400000000000000000e+03,3.038846694781394131e-01,1.874115655493295285e-01,9.796495125254726958e-15,4.989313997311827764e-16,0.000000000000000000e+00
7.500000000000000000e+03,3.021946510839936817e-01,1.873374868234569390e-01,3.140486908873473536e-15,1.599436848840319927e-16,0.000000000000000000e+00
7.600000000000000000e+03,3.005421600848236507e-01,1.872649352706202974e-01,1.394875806674483355e-15,7.104044148209247884e-17,0.000000000000000000e+00
7.700000000000000000e+03,2.989259050942952856e-01,1.871938607504163854e-01,4.897839429403470513e-15,2.494449138111841695e-16,0.000000000000000000e+00
7.800000000000000000e+03,2.973446562442446650e-01,1.871242154928967616e-01,2.878366242838864428e-15,1.465939889845286462e-16,0.000000000000000000e+00
7.900000000000000000e+03,2.957972414681541706e-01,1.870559539507467284e-01,2.875830802895291776e-15,1.464648600885503566e-16,0.000000000000000000e+00
8.000000000000000000e+03,2.942825430541196607e-01,1.869890326630402888e-01,-1.303703788822124637e-16,-6.639708874197554644e-18,0.000000000000000000e+00
8.100000000000000000e+03,2.927994944446928316e-01,1.869234101294539874e-01,1.875943774145487310e-15,9.554103187767052292e-17,0.000000000000000000e+00
8.200000000000000000e+03,2.913470772631277517e-01,1.868590466939536454e-01,3.504359328194243483e-15,1.784755550247383622e-16,0.000000000000000000e+00
8.300000000000000000e+03,2.899243185474670303e-01,1.867959044370815502e-01,2.067820426823152674e-15,1.053132295536952273e-16,0.000000000000000000e+00
8.400000000000000000e+03,2.885302881756345306e-01,1.867339470760764064e-01,4.962347508027573527e-15,2.527302832775478659e-16,0.000000000000000000e+00
8.500000000000000000e+03,2.871640964662254825e-01,1.866731398721254431e-01,2.347071447423264572e-15,1.195353672471238691e-16,0.000000000000000000e+00
8.600000000000000000e+03,2.858248919410879552e-01,1.866134495441514884e-01,-1.507429303540566156e-15,-7.677274400641735099e-17,0.000000000000000000e+00
8.700000000000000000e+03,2.845118592370227129e-01,1.865548441885629405e-01,2.646926398700375677e-16,1.348068545131500048e-17,0.000000000000000000e+00
8.800000000000000000e+03,2.832242171550561349e-01,1.864972932044832443e-01,2.995241587013043898e-15,1.525464013848125727e-16,0.000000000000000000e+00
8.900000000000000000e+03,2.819612168367519045e-01,1.864407672240070701e-01,1.159901396223458695e-15,5.907329302660944945e-17,0.000000000000000000e+00
9.000000000000000000e+03,2.807221400579469339e-01,1.863852380470789605e-01,2.893375615801999869e-15,1.473584100724623790e-16,0.000000000000000000e+00
9.100000000000000000e+03,2.795062976311051828e-01,1.863306785806304322e-01,3.775808994777716646e-16,1.923003730207084796e-17,0.000000000000000000e+00
9.200000000000000000e+03,2.783130279082536296e-01,1.862770627816386082e-01,4.377434717631988416e-15,2.229409194794259178e-16,0.000000000000000000e+00
9.300000000000000000e+03,2.771416953771206892e-01,1.862243656038107542e-01,2.595155064372305597e-15,1.321701621071418520e-16,0.000000000000000000e+00
9.400000000000000000e+03,2.759916893437214802e-01,1.861725629476130017e-01,4.483397010657442976e-15,2.283375347486588861e-16,0.000000000000000000e+00
9.500000000000000000e+03,2.748624226951876248e-01,1.861216316134000626e-01,1.668581432116049689e-15,8.498015451923939467e-17,0.000000000000000000e+00
9.600000000000000000e+03,2.737533307371442515e-01,1.860715492574137597e-01,8.764457619824679674e-15,4.463701611886480827e-16,0.000000000000000000e+00
9.700000000000000000e+03,2.726638701003967769e-01,1.860222943504344917e-01,7.259199215174119200e-15,3.697079801548058325e-16,0.000000000000000000e+00
9.800000000000000000e+03,2.715935177121076016e-01,1.859738461389120467e-01,-5.344542883885586593e-15,-2.721953339318415278e-16,0.000000000000000000e+00
9.900000000000000000e+03,2.705417698270259352e-01,1.859261846083796188e-01,6.791995391735264596e-16,3.459134848166532298e-17,0.000000000000000000e+00
1.000000000000000000e+04,2.695081411146785788e-01,1.858792904490049469e-01,4.229001446032979853e-15,2.153812750332550265e-16,0.000000000000000000e+00
1.010000000000000000e+04,2.684921637987475740e-01,1.858331450231249238e-01,5.996109585258964693e-16,3.053793535406907593e-17,0.000000000000000000e+00
1.020000000000000000e+04,2.674933868451507823e-01,1.857877303346272269e-01,-6.452668867202226305e-16,-3.286317268321327927e-17,0.000000000000000000e+00
1.030000000000000000e+04,2.665113751956081356e-01,1.857430290000582074e-01,-8.915709123276929024e-16,-4.540733370044901531e-17,0.000000000000000000e+00
1.040000000000000000e+04,2.655457090437113310e-01,1.856990242213339415e-01,3.254813700377975459e-15,1.657663005626809550e-16,0.000000000000000000e+00
1.050000000000000000e+04,2.645959831507468940e-01,1.856556997599567160e-01,6.799696903670723814e-15,3.463057195986723218e-16,0.000000000000000000e+00
1.060000000000000000e+04,2.636618061987185957e-01,1.856130399126340036e-01,9.811496153184580676e-16,4.996953958100614240e-17,0.000000000000000000e+00
1.070000000000000000e+04,2.627428001782041722e-01,1.855710294882083056e-01,2.001484900870380449e-15,1.019347889591402146e-16,0.000000000000000000e+00
1.080000000000000000e+04,2.618385998088526012e-01,1.855296537858159844e-01,7.570624606456697040e-16,3.855687450914298056e-17,0.000000000000000000e+00
1.090000000000000000e+04,2.609488519904871739e-01,1.854888985741982022e-01,-5.870918984610458650e-16,-2.990034486056977397e-17,0.000000000000000000e+00
1.100000000000000000e+04,2.600732152829210442e-01,1.854487500720899684e-01,2.518947086240054309e-16,1.282889216518500569e-17,0.000000000000000000e+00
1.110000000000000000e+04,2.592113594127302134e-01,1.854091949296176323e-01,-3.924061005774784397e-15,-1.998507859402276491e-16,0.000000000000000000e+00
1.120000000000000000e+04,2.583629648053438754e-01,1.853702202106527197e-01,7.966338891127423631e-15,4.057223081178040526e-16,0.000000000000000000e+00
1.130000000000000000e+04,2.575277221409374429e-01,1.853318133760497033e-01,1.743320441460025702e-16,8.878658100848264008e-18,0.000000000000000000e+00
1.140000000000000000e+04,2.567053319327030070e-01,1.852939622677298170e-01,3.536984237346736320e-15,1.801371280037922160e-16,0.000000000000000000e+00
1.150000000000000000e+04,2.558955041261817831e-01,1.852566550935489109e-01,-3.860571324712059551e-15,-1.966172830357602571e-16,0.000000000000000000e+00
1.160000000000000000e+04,2.550979577184244174e-01,1.852198804129071008e-01,2.441761226366751845e-15,1.243578780884470213e-16,0.000000000000000000e+00
1.170000000000000000e+04,2.543124203958272433e-01,1.851836271230604680e-01,1.523445841840471749e-15,7.758845960374555382e-17,0.000000000000000000e+00
1.180000000000000000e+04,2.535386281895766203e-01,1.851478844460886508e-01,-2.899536770347371317e-15,-1.476721950967980310e-16,0.000000000000000000e+00
1.190000000000000000e+04,2.527763251476932149e-01,1.851126419164848547e-01,3.790522574947664839e-15,1.930497295053888475e-16,0.000000000000000000e+00
1.200000000000000000e+04,2.520252630227383106e-01,1.850778893693281191e-01,1.598847172010244634e-15,8.142861781565704721e-17,0.000000000000000000e+00
1.210000000000000000e+04,2.512852009743094528e-01,1.850436169290159416e-01,-6.846120558781921456e-15,-3.486700569386212309e-16,0.000000000000000000e+00
1.220000000000000000e+04,2.505559052855010904e-01,1.850098149985090201e-01,-5.730654412667102570e-15,-2.918598326167525027e-16,0.000000000000000000e+00
1.230000000000000000e+04,2.498371490925596072e-01,1.849764742490764002e-01,2.891432315329988905e-15,1.472594385921317043e-16,0.000000000000000000e+00
1.240000000000000000e+04,2.491287121270188698e-01,1.849435856105058895e-01,-5.733070616085866622e-16,-2.919828888463882748e-17,0.000000000000000000e+00
1.250000000000000000e+04,2.484303804696316731e-01,1.849111402617538980e-01,2.603080559379573900e-15,1.325738042533360612e-16,0.000000000000000000e+00
1.260000000000000000e+04,2.477419463154715285e-01,1.848791296220130553e-01,2.950940224804316094e-15,1.502901515348210352e-16,0.000000000000000000e+00
1.270000000000000000e+04,2.470632077496051071e-01,1.848475453421769554e-01,7.010391514385155137e-15,3.570363080076400821e-16,0.000000000000000000e+00
1.280000000000000000e+04,2.463939685327792561e-01,1.848163792966773245e-01,9.289807737537415862e-16,4.731260229767732304e-17,0.000000000000000000e+00
1.290000000000000000e+04,2.457340378965965078e-01,1.847856235756782650e-01,3.285310557050522469e-15,1.673194927189052457e-16,0.000000000000000000e+00
1.300000000000000000e+04,2.450832303476868923e-01,1.847552704776059262e-01,6.898279840376745746e-16,3.513265073366815417e-17,0.000000000000000000e+00
1.310000000000000000e+04,2.444413654804112046e-01,1.847253125019971687e-01,-2.025045601375033905e-15,-1.031347255825076732e-16,0.000000000000000000e+00
1.320000000000000000e+04,2.438082677976592949e-01,1.846957423426526246e-01,2.517678441176454897e-15,1.282243100893217381e-16,0.000000000000000000e+00
1.330000000000000000e+04,2.431837665393345449e-01,1.846665528810766399e-01,5.747665474899848191e-16,2.927261989020598370e-17,0.000000000000000000e+00
1.340000000000000000e+04,2.425676955181331473e-01,1.846377371801911083e-01,3.933731467729903509e-15,2.003432985233122302e-16,0.000000000000000000e+00
1.350000000000000000e+04,2.419598929622581163e-01,1.846092884783103738e-01,-2.208123940322016331e-15,-1.124588288197767153e-16,0.000000000000000000e+00
1.360000000000000000e+04,2.413602013647213884e-01,1.845812001833606053e-01,6.207224062849330066e-15,3.161313255940571079e-16,0.000000000000000000e+00
1.370000000000000000e+04,2.407684673389096086e-01,1.845534658673355366e-01,-3.064750030764592584e-17,-1.560864373559114329e-18,0.000000000000000000e+00
1.380000000000000000e+04,2.401845414801109801e-01,1.845260792609788314e-01,2.313226181370657083e-15,1.178116420015133809e-16,0.000000000000000000e+00
1.390000000000000000e+04,2.396082782327071670e-01,1.844990342486734214e-01,2.634951048356080295e-15,1.341969549283334140e-16,0.000000000000000000e+00
1.400000000000000000e+04,2.390395357627676243e-01,1.844723248635396495e-01,-2.875635089311876652e-15,-1.464548924775964982e-16,0.000000000000000000e+00
1.410000000000000000e+04,2.384781758357779891e-01,1.844459452827227341e-01,1.629330349064637692e-15,8.298111327464971533e-17,0.000000000000000000e+00
1.420000000000000000e+04,2.379240636992663860e-01,1.844198898228656958e-01,3.303077038752870432e-16,1.682243322018749528e-17,0.000000000000000000e+00
1.430000000000000000e+04,2.373770679700938913e-01,1.843941529357596143e-01,-1.434835713033084632e-15,-7.307558280127988617e-17,0.000000000000000000e+00
1.440000000000000000e+04,2.368370605261931328e-01,1.843687292041583103e-01,2.029652975323995836e-15,1.033693772108757163e-16,0.000000000000000000e+00
1.450000000000000000e+04,2.363039164025437233e-01,1.843436133377547581e-01,-1.020322399993234081e-15,-5.196459312201895909e-17,0.000000000000000000e+00
1.460000000000000000e+04,2.357775136911975655e-01,1.843188001693102374e-01,1.617550123013403105e-15,8.238115128847566447e-17,0.000000000000000000e+00
1.470000000000000000e+04,2.352577334451611546e-01,1.842942846509287858e-01,-7.118147082269879454e-16,-3.625242540154890992e-17,0.000000000000000000e+00
1.480000000000000000e+04,2.347444595859646266e-01,1.842700618504702625e-01,4.524410224917738817e-15,2.304263205987750598e-16,0.000000000000000000e+00
1.490000000000000000e+04,2.342375788147477988e-01,1.842461269480983044e-01,-2.866157914454964163e-15,-1.459722239255888781e-16,0.000000000000000000e+00
1.500000000000000000e+04,2.337369805267086043e-01,1.842224752329513215e-01,6.089544796035603056e-15,3.101379697499499935e-16,0.000000000000000000e+00
1.510000000000000000e+04,2.332425567287627621e-01,1.841991020999422524e-01,1.093417600069802717e-15,5.568730109273159682e-17,0.000000000000000000e+00
1.520000000000000000e+04,2.327542019602728274e-01,1.841760030466661757e-01,-2.042059941168604252e-15,-1.040012587926170729e-16,0.000000000000000000e+00
1.530000000000000000e+04,2.322718132167129745e-01,1.841531736704258293e-01,8.962123195198793727e-15,4.564371862766141862e-16,0.000000000000000000e+00
1.540000000000000000e+04,2.317952898761409530e-01,1.841306096653601287e-01,2.592852668920089090e-15,1.320529020696466372e-16,0.000000000000000000e+00
1.550000000000000000e+04,2.313245336283546449e-01,1.841083068196760764e-01,4.351120852038393144e-15,2.216007653094814750e-16,0.000000000000000000e+00
1.560000000000000000e+04,2.308594484066198715e-01,1.840862610129769261e-01,6.020985196675759197e-15,3.066462580269039103e-16,0.000000000000000000e+00
1.570000000000000000e+04,2.303999403218588149e-01,1.840644682136870491e-01,2.577616352222200394e-15,1.312769228322122014e-16,0.000000000000000000e+00
1.580000000000000000e+04,2.299459175991938609e-01,1.840429244765615924e-01,-2.916579956381395790e-15,-1.485401974338699705e-16,0.000000000000000000e+00
1.590000000000000000e+04,2.294972905167485255e-01,1.840216259402879528e-01,3.824616819049749980e-15,1.947861350989339911e-16,0.000000000000000000e+00
1.600000000000000000e+04,2.290539713466100136e-01,1.840005688251632743e-01,3.992574243803593175e-15,2.033401365000729419e-16,0.000000000000000000e+00
1.610000000000000000e+04,2.286158742978657288e-01,1.839797494308572923e-01,8.308498922463633720e-16,4.231483754188074425e-17,0.000000000000000000e+00
1.620000000000000000e+04,2.281829154616246691e-01,1.839591641342466777e-01,4.651298239373221601e-15,2.368886741090809859e-16,0.000000000000000000e+00
1.630000000000000000e+04,2.277550127579448802e-01,1.839388093873235708e-01,-1.563119947847802123e-15,-7.960904523056747676e-17,0.000000000000000000e+00
1.640000000000000000e+04,2.273320858845878922e-01,1.839186817151746423e-01,4.138645013834653276e-15,2.107794597294114098e-16,0.000000000000000000e+00
1.650000000000000000e+04,2.269140562675262818e-01,1.838987777140255186e-01,4.124425217433373124e-15,2.100552514455636943e-16,0.000000000000000000e+00
1.660000000000000000e+04,2.265008470131349427e-01,1.838790940493527093e-01,-2.823066691749895183e-15,-1.437776059744255470e-16,0.000000000000000000e+00
1.670000000000000000e+04,2.260923828619949838e-01,1.838596274540550413e-01,6.218836556890455386e-16,3.167227450591035998e-17,0.000000000000000000e+00
1.680000000000000000e+04,2.256885901442518272e-01,1.838403747266832700e-01,1.585479401852555614e-15,8.074780287206903841e-17,0.000000000000000000e+00
1.690000000000000000e+04,2.252893967364597572e-01,1.838213327297316402e-01,-5.473128505538217043e-15,-2.787441458667408160e-16,0.000000000000000000e+00
1.700000000000000000e+04,2.248947320198606270e-01,1.838024983879800178e-01,-3.627082743354634216e-15,-1.847258072346247624e-16,0.000000000000000000e+00
1.710000000000000000e+04,2.245045268400338578e-01,1.837838686868912275e-01,-2.179819275672468148e-15,-1.110172840864858196e-16,0.000000000000000000e+00
1.720000000000000000e+04,2.241187134678727377e-01,1.837654406710580168e-01,1.743197329812757251e-15,8.878031098377385664e-17,0.000000000000000000e+00
1.730000000000000000e+04,2.237372255618268468e-01,1.837472114427008696e-01,-2.416940303803535581e-15,-1.230937588826751710e-16,0.000000000000000000e+00
1.740000000000000000e+04,2.233599981313694194e-01,1.837291781602105323e-01,3.528976548187000657e-15,1.797292997437873127e-16,0.000000000000000000e+00
1.750000000000000000e+04,2.229869675016393493e-01,1.837113380367375315e-01,-1.243618450400590830e-15,-6.333696758449187264e-17,0.000000000000000000e+00
1.760000000000000000e+04,2.226180712792133753e-01,1.836936883388256281e-01,9.919310587344721946e-16,5.051863398526989359e-17,0.000000000000000000e+00
1.770000000000000000e+04,2.222532483189670893e-01,1.836762263850864607e-01,8.362199618042116799e-16,4.258833293864198681e-17,0.000000000000000000e+00
1.780000000000000000e+04,2.218924386919819969e-01,1.836589495449144349e-01,-2.664438454830120229e-15,-1.356987362081104968e-16,0.000000000000000000e+00
1.790000000000000000e+04,2.215355836544631030e-01,1.836418552372418300e-01,2.685328257523709324e-15,1.367626451229582157e-16,0.000000000000000000e+00
1.800000000000000000e+04,2.211826256176265548e-01,1.836249409293319867e-01,-5.439803865133165101e-15,-2.770469358676291548e-16,0.000000000000000000e+00
1.810000000000000000e+04,2.208335081185207049e-01,1.836082041356054684e-01,8.697128950462676360e-16,4.429411402156040517e-17,0.000000000000000000e+00
1.820000000000000000e+04,2.204881757917508400e-01,1.835916424165069394e-01,3.329499940039403382e-15,1.695700395140608492e-16,0.000000000000000000e+00
1.830000000000000000e+04,2.201465743420711052e-01,1.835752533773995221e-01,7.844363072678513867e-15,3.995101306957805285e-16,0.000000000000000000e+00
1.840000000000000000e+04,2.198086505178126482e-01,1.835590346674967344e-01,8.547653563619779490e-16,4.353284212758855501e-17,0.000000000000000000e+00
1.850000000000000000e+04,2.194743520851189234e-01,1.835429839788223771e-01,-7.220271058139947520e-16,-3.677253853972231231e-17,0.000000000000000000e+00
1.860000000000000000e+04,2.191436278029583740e-01,1.835270990452044781e-01,-2.481368053969061036e-16,-1.263750372542377504e-17,0.000000000000000000e+00
1.870000000000000000e+04,2.188164273988890129e-01,1.835113776412937714e-01,4.608316970906791332e-15,2.346996560813074797e-16,0.000000000000000000e+00
1.880000000000000000e+04,2.184927015455425114e-01,1.834958175816139569e-01,4.254335638428910556e-15,2.166715348569521525e-16,0.000000000000000000e+00
1.890000000000000000e+04,2.181724018378109475e-01,1.834804167196392444e-01,1.468435496833621658e-15,7.478680573845571255e-17,0.000000000000000000e+00
1.900000000000000000e+04,2.178554807707040186e-01,1.834651729468961545e-01,5.368941503018321211e-15,2.734379454005106840e-16,0.000000000000000000e+00
1.910000000000000000e+04,2.175418917178581213e-01,1.834500841920923830e-01,5.422369146220744845e-15,2.761589929248037360e-16,0.000000000000000000e+00
1.920000000000000000e+04,2.172315889106710973e-01,1.834351484202697835e-01,3.539138660129548317e-15,1.802468518551183831e-16,0.000000000000000000e+00
